round,dp_mode,dp_epsilon,train_loss_mean,test_loss_mean,test_acc_mean,test_acc_std
0,aggregate,50.0,2.302380699828583,12.164294066436167,0.10313999999999998,0.011957023040874348
1,aggregate,50.0,2.4092869462379767,11.610654560216334,0.10186999999999999,0.01419218446892514
2,aggregate,50.0,2.3426217191209746,11.683951723791289,0.09759,0.013541081936093585
3,aggregate,50.0,2.428079595192846,10.089497533687956,0.1032,0.014477776072311656
4,aggregate,50.0,2.3705415787765327,10.5176467219604,0.10673000000000002,0.0065665896780596825
5,aggregate,50.0,2.466639152367337,9.313108828066003,0.10167,0.012367784765268192
6,aggregate,50.0,2.430981538098668,9.31100586461619,0.09780000000000001,0.017302832138121203
7,aggregate,50.0,2.503929283134153,10.311214079972762,0.10417000000000001,0.008169706237068747
8,aggregate,50.0,2.4777086441234184,9.83815950671812,0.10266000000000002,0.009334687996928447
9,aggregate,50.0,2.4975350727320413,9.398525158445135,0.09979,0.00908839369745831
10,aggregate,50.0,2.4752695985296174,9.539468834337114,0.09986,0.011933918048989611
11,aggregate,50.0,2.4387564144411913,9.67992543120407,0.10034999999999998,0.014594673685971877
12,aggregate,50.0,2.4334412011363646,8.480195111825044,0.10572,0.015023834397383378
13,aggregate,50.0,2.4386451265522,9.136452906967277,0.10815,0.008410142686066628
14,aggregate,50.0,2.4562700446871615,9.988917836491407,0.09797,0.004944097490948175
15,aggregate,50.0,2.450007598463869,8.25493916640588,0.10601000000000001,0.015216270896642185
16,aggregate,50.0,2.4061342067174496,8.247149509129146,0.09973,0.008399410693614164
17,aggregate,50.0,2.4027698039422214,9.552729470580408,0.10262,0.00798207992944195
18,aggregate,50.0,2.3973054220547065,9.236936375839303,0.10556999999999998,0.010426317662530717
19,aggregate,50.0,2.370143244156167,8.689720597870867,0.10787,0.015941583986542867
20,aggregate,50.0,2.3482356626228778,8.267966342788243,0.10576999999999999,0.006851284551089673
21,aggregate,50.0,2.3597251187721073,8.83701378130322,0.09594,0.004892279632236897
22,aggregate,50.0,2.40336886880904,8.25311224866072,0.10124999999999999,0.008447277667982743
23,aggregate,50.0,2.335379886985964,7.46557195878695,0.10516,0.009391400321570792
24,aggregate,50.0,2.318489559193009,6.721467409247024,0.10076,0.010981548160437126
25,aggregate,50.0,2.315003441795317,7.020256915990788,0.10669,0.013380766046830054
26,aggregate,50.0,2.3213652224304995,7.1604112754856235,0.10597000000000001,0.010358962303242543
27,aggregate,50.0,2.3140638252680708,6.756559852499441,0.10581,0.013203745680677134
28,aggregate,50.0,2.314423063227989,8.385946069485197,0.10057,0.013279310976101131
29,aggregate,50.0,2.327891159824773,7.72723330556244,0.10373000000000002,0.005004807688613022
30,aggregate,50.0,2.331465713502036,6.380691520852276,0.10428,0.009482489124697163
31,aggregate,50.0,2.309675955398722,7.5221619353389615,0.10238,0.008544682557005846
