round,dp_mode,dp_epsilon,train_loss_mean,test_loss_mean,test_acc_mean,test_acc_std
0,exchange,100.0,2.302380699828583,2.308563355694697,0.10025999999999999,0.01577290081120147
1,exchange,100.0,2.2996793968048186,2.317670691501617,0.09508000000000001,0.01082014787329637
2,exchange,100.0,2.2924699026842505,2.334496959518357,0.09189,0.0073957352575656716
3,exchange,100.0,2.285487520571393,2.3364132405343163,0.09012,0.019503579158708286
4,exchange,100.0,2.271963090250388,2.358769845989145,0.09867000000000001,0.007215129936459911
5,exchange,100.0,2.2541206555166475,2.3468764035294294,0.10407999999999999,0.007790096276683621
6,exchange,100.0,2.2440077651634627,2.368312811380868,0.11745999999999998,0.014318463604730783
7,exchange,100.0,2.223197406818729,2.3748719907997904,0.12600000000000003,0.013411338486519531
8,exchange,100.0,2.1854077769298064,2.379266237352614,0.13183,0.012060766973953186
9,exchange,100.0,2.1693267088003436,2.4072109982170877,0.12293000000000001,0.013530709515764502
10,exchange,100.0,2.140327721975713,2.4086052161616154,0.12515,0.026192909345851598
11,exchange,100.0,2.0938948591947284,2.4631241630610736,0.14909,0.017825007713883324
12,exchange,100.0,2.0538245407306954,2.4893363327678957,0.15472999999999998,0.014645548811840403
13,exchange,100.0,2.025710195856154,2.4657449841167582,0.15687,0.014122043053326244
14,exchange,100.0,2.012582154139946,2.4684879742848915,0.16344,0.016745996536485966
15,exchange,100.0,1.992938844417985,2.475511227859537,0.16265,0.009138736236482592
16,exchange,100.0,1.96886389489496,2.481599313324152,0.17654,0.011802050669269303
17,exchange,100.0,1.9233201606774284,2.5312297625032913,0.19094,0.012958024540800963
18,exchange,100.0,1.892460293106056,2.5835086540396217,0.19101,0.038788489271947675
19,exchange,100.0,1.8889891156158196,2.540497758064521,0.18504,0.025721049745296164
20,exchange,100.0,1.8491394225850364,2.5201629191529897,0.19585999999999998,0.02653613385555627
21,exchange,100.0,1.8300787119250272,2.5883418712787467,0.17514,0.021338659751727614
22,exchange,100.0,1.8382103424086715,2.6471518316634834,0.17535999999999996,0.01872737034396447
23,exchange,100.0,1.833071991701805,2.6413744838840842,0.19301,0.01958823371312483
24,exchange,100.0,1.7967560784831786,2.6740868936002693,0.19261,0.02016494235052508
25,exchange,100.0,1.7983248824599758,2.628692284722137,0.20537,0.03194410900306972
26,exchange,100.0,1.7655895413974974,2.5489203614359077,0.19664,0.01901095473667748
27,exchange,100.0,1.779546109431103,2.5669720632916526,0.22050999999999998,0.025271503714658538
28,exchange,100.0,1.7432645579593942,2.7159707480075355,0.19932999999999998,0.02890079756684925
29,exchange,100.0,1.7430631200724716,2.6195986395053894,0.21322999999999998,0.029670424668346084
30,exchange,100.0,1.728901293034161,2.550341921595959,0.22075,0.012591366089507523
31,exchange,100.0,1.706726340699138,2.7060343801160323,0.22668,0.02858306491613521
32,exchange,100.0,1.7155795004612258,2.6282727906963848,0.23706,0.029231838806342652
33,exchange,100.0,1.7227487232398926,2.62407771105247,0.22696999999999998,0.033399941616715445
34,exchange,100.0,1.6866339087502311,2.582128386986965,0.23807,0.03578516592109082
35,exchange,100.0,1.6934531372568684,2.5943672825998356,0.21649000000000002,0.0283629846807419
36,exchange,100.0,1.6751004011797992,2.6308983708005043,0.23435,0.04352298817866255
37,exchange,100.0,1.7026328974379072,2.6556272850224896,0.22887,0.037808862717622176
38,exchange,100.0,1.6660681833392208,2.596539021424343,0.23912000000000005,0.02935240364944582
39,exchange,100.0,1.6936940835340386,2.5850440167214797,0.24254000000000003,0.03650351215979087
40,exchange,100.0,1.6835609508787073,2.696118371436321,0.23881000000000002,0.030637834453498828
41,exchange,100.0,1.6854307434290707,2.816003768647264,0.22841,0.02185842858029826
42,exchange,100.0,1.6874287458937214,2.668880424708901,0.24546,0.025209014260775844
43,exchange,100.0,1.6711065426071605,2.5369210598144996,0.24775999999999998,0.025615628042271382
44,exchange,100.0,1.6591893391429475,2.442656003503322,0.26155,0.036287497847054706
45,exchange,100.0,1.6672106307759846,2.656227888098742,0.23693999999999998,0.04829766453980979
46,exchange,100.0,1.6701564866219367,2.6838541936226745,0.24346,0.03673840497354233
47,exchange,100.0,1.639658554502231,2.4924514392698724,0.24820000000000003,0.019181762171396034
48,exchange,100.0,1.6432966754371452,2.5322007111488807,0.25309,0.022055813292644645
49,exchange,100.0,1.6607491228364577,2.5764127889828896,0.26850999999999997,0.04487788876495862
50,exchange,100.0,1.648406517766468,2.743955317366907,0.24770000000000003,0.02986379078415866
51,exchange,100.0,1.649882947047729,2.5545421730470235,0.24261999999999997,0.022110440972536023
52,exchange,100.0,1.6579231832755899,2.46064427395146,0.26398,0.02316349714529307
53,exchange,100.0,1.6434093714541398,2.636555496678862,0.24690999999999996,0.019249750647735674
54,exchange,100.0,1.6596513824682824,2.6906226534630187,0.24417,0.03061532459406563
55,exchange,100.0,1.6530941662820022,2.696199620092713,0.24388,0.03715066082857746
56,exchange,100.0,1.646536296457354,2.5514419006375735,0.25426999999999994,0.04081793845847681
57,exchange,100.0,1.6705789253938483,2.598709814785116,0.25832,0.02804752395488771
58,exchange,100.0,1.656619363743879,2.6541691242415695,0.25717999999999996,0.027642966555708165
59,exchange,100.0,1.704912803308753,2.5626693047226183,0.2596299999999999,0.02567376287185032
60,exchange,100.0,1.6574762625670378,2.7717723558768634,0.22979000000000002,0.028342704528678982
61,exchange,100.0,1.6371520033407765,2.5468464972827456,0.27079000000000003,0.030389355044159787
62,exchange,100.0,1.6356445636443717,2.7282382495359965,0.25292,0.030555091228795246
63,exchange,100.0,1.6206107442239486,2.614734819041437,0.25797000000000003,0.02430580383365257
64,exchange,100.0,1.6171001665412181,2.690842751070837,0.24082999999999996,0.02969171770039585
65,exchange,100.0,1.5935486904827538,2.7543146657643476,0.25897,0.033875508852266714
66,exchange,100.0,1.6138957735658592,2.548238708338953,0.27063000000000004,0.02989782768028474
67,exchange,100.0,1.6407787945478105,2.7530065738292775,0.24457,0.026527459358182046
68,exchange,100.0,1.6809413839075344,2.812522631978045,0.23525000000000001,0.03759779913771549
69,exchange,100.0,1.6492785513725692,2.7146460141529403,0.24745999999999996,0.022437522144835863
70,exchange,100.0,1.6635423467033597,2.7674278041720948,0.24117999999999995,0.022929535538252836
71,exchange,100.0,1.6375014605734464,2.529555421281641,0.26322999999999996,0.02171948664218379
72,exchange,100.0,1.640028074359503,2.7746670691351314,0.25,0.018477878666123985
73,exchange,100.0,1.6578045969572124,2.72546023263494,0.24873000000000003,0.03076819949233299
74,exchange,100.0,1.6267210041087163,2.5458982913734034,0.26332999999999995,0.01748605444347008
75,exchange,100.0,1.655360073283744,2.694707738339372,0.25529999999999997,0.012223092898280694
76,exchange,100.0,1.6478483083601128,2.6562566598785233,0.25117,0.019980993468794287
77,exchange,100.0,1.6343982944392987,2.6977793054476806,0.23844000000000004,0.02227241343007085
78,exchange,100.0,1.6555686928433737,2.6207851928926025,0.26102000000000003,0.0263734260193855
79,exchange,100.0,1.691799547232625,2.6435569132557095,0.25328,0.03135910713014641
80,exchange,100.0,1.6679445972249656,2.59920398174012,0.25688000000000005,0.02810024199184057
81,exchange,100.0,1.6599700335676577,2.7379934130176085,0.23737,0.022990304478192537
82,exchange,100.0,1.6385684211997007,2.6163299207795707,0.23756,0.020548440330107783
83,exchange,100.0,1.6628760743203923,2.8479660197693994,0.23849,0.027549753174937883
84,exchange,100.0,1.6417269015539233,2.669557360367851,0.24490000000000003,0.027692020511331423
85,exchange,100.0,1.6431570048758144,2.744171728740194,0.2523,0.019660620539545537
86,exchange,100.0,1.6273106629549852,2.6226723732921373,0.25371,0.018116536644734282
87,exchange,100.0,1.6317877786660169,2.717055594607549,0.25740999999999997,0.028107523903752176
88,exchange,100.0,1.673821876265265,2.6192600479969506,0.24583999999999998,0.020930895824116075
89,exchange,100.0,1.652861325581234,2.578036208507655,0.26329,0.019127333844527316
90,exchange,100.0,1.6526371216905642,2.6228012083805994,0.25972000000000006,0.026653697679684143
91,exchange,100.0,1.6501124259832074,2.6544776492822777,0.24226999999999999,0.01715855763168921
92,exchange,100.0,1.6387252718251362,2.7212713991158397,0.26267999999999997,0.03565528852779066
93,exchange,100.0,1.658486612729255,2.5257256499859375,0.2655,0.02183739911253169
94,exchange,100.0,1.6642506332339917,2.660853282989907,0.27179,0.033165296621619406
95,exchange,100.0,1.6461760825308691,2.6541012149092365,0.26047000000000003,0.025149753477917036
96,exchange,100.0,1.6643632727821562,2.5313466563335054,0.25261999999999996,0.03194754450658141
97,exchange,100.0,1.6484105378561402,2.7090204137814275,0.24164,0.02734089245068639
98,exchange,100.0,1.6714984208895263,2.6605029078764817,0.25276,0.03283258137886815
99,exchange,100.0,1.6561504325164134,2.5478765746191616,0.24072,0.024055344520501048
100,exchange,100.0,1.6705745323565053,2.6448056344196256,0.26614000000000004,0.034012679988498405
101,exchange,100.0,1.673224933730749,2.639068228028955,0.25848,0.018526294826543162
