sg_idx,case,sample_rank,recon_index,node,row_type,matched_mse_mean,matched_mse_node,ssim,psnr,case_mse_mean,case_mse_var,case_ssim_mean,case_ssim_var,case_psnr_mean,case_psnr_var
0,case1_exact_pattern,13,13,2,node,2.1672977194479074e-10,1.0968663441315434e-10,0.5623201256382521,17.63503628952631,,,,,,
0,case1_exact_pattern,13,13,3,node,2.1672977194479074e-10,7.572324533660087e-10,0.46230487323864927,18.556397282301756,,,,,,
0,case1_exact_pattern,13,13,6,node,2.1672977194479074e-10,9.395811237006405e-36,0.6534000370494867,21.521312407326537,,,,,,
0,case1_exact_pattern,13,13,9,node,2.1672977194479074e-10,2.6396056433839024e-35,0.7622376880418876,23.24659101570216,,,,,,
0,case1_exact_pattern,13,13,mean,sample_mean,2.1672977194479074e-10,2.1672977194479074e-10,0.6100656809920689,20.23983424871419,,,,,,
0,case1_exact_pattern,14,14,2,node,2.734450526043919e-10,3.3654775705155957e-10,0.5154469379560879,16.94714651208539,,,,,,
0,case1_exact_pattern,14,14,3,node,2.734450526043919e-10,7.572324533660082e-10,0.35076832275825315,17.59725516949237,,,,,,
0,case1_exact_pattern,14,14,6,node,2.734450526043919e-10,3.1138288075969074e-35,0.6040446002695355,20.497454877469668,,,,,,
0,case1_exact_pattern,14,14,9,node,2.734450526043919e-10,4.641042854653087e-35,0.7409001485823019,22.036044145262522,,,,,,
0,case1_exact_pattern,14,14,mean,sample_mean,2.734450526043919e-10,2.734450526043919e-10,0.5527900023915446,19.26947517607749,,,,,,
0,case1_exact_pattern,15,15,2,node,1.5654821979785427e-10,5.420559399285281e-10,0.562053992272223,17.518146997637466,,,,,,
0,case1_exact_pattern,15,15,3,node,1.5654821979785427e-10,8.413693926288899e-11,0.530032124412242,19.448811181626223,,,,,,
0,case1_exact_pattern,15,15,6,node,1.5654821979785427e-10,8.68981157432736e-35,0.6363630941424558,21.339560171176448,,,,,,
0,case1_exact_pattern,15,15,9,node,1.5654821979785427e-10,4.189907174842182e-33,0.7558444021264471,22.663537922112255,,,,,,
0,case1_exact_pattern,15,15,mean,sample_mean,1.5654821979785427e-10,1.5654821979785427e-10,0.6210734032383419,20.242514068138096,,,,,,
0,case1_exact_pattern,16,16,2,node,6.093077986225655e-11,1.5958618018613645e-10,0.5798433007808813,17.7808211899305,,,,,,
0,case1_exact_pattern,16,16,3,node,6.093077986225655e-11,8.413693926288975e-11,0.5000109383685138,19.307140845163133,,,,,,
0,case1_exact_pattern,16,16,6,node,6.093077986225655e-11,1.0314754776115238e-34,0.6952033473083595,21.811361331139736,,,,,,
0,case1_exact_pattern,16,16,9,node,6.093077986225655e-11,2.7627923663975563e-35,0.7494968632759784,22.615922418081638,,,,,,
0,case1_exact_pattern,16,16,mean,sample_mean,6.093077986225655e-11,6.093077986225655e-11,0.6311386124334333,20.37881144607875,,,,,,
0,case1_exact_pattern,17,17,2,node,3.038278362271025e-11,3.739419522795115e-11,0.621936765897531,18.522446163090947,,,,,,
0,case1_exact_pattern,17,17,3,node,3.038278362271025e-11,8.413693926288985e-11,0.5134126807215676,19.23930089505567,,,,,,
0,case1_exact_pattern,17,17,6,node,3.038278362271025e-11,1.1294962016589147e-36,0.684307209669595,22.30042921094695,,,,,,
0,case1_exact_pattern,17,17,9,node,3.038278362271025e-11,7.116066229203832e-35,0.7530457873011532,22.74090074307737,,,,,,
0,case1_exact_pattern,17,17,mean,sample_mean,3.038278362271025e-11,3.038278362271025e-11,0.6431756108974618,20.700769253042736,,,,,,
0,case1_exact_pattern,18,18,2,node,2.482252363978058e-11,1.515315529623216e-11,0.5340567571304088,16.972751137947984,,,,,,
0,case1_exact_pattern,18,18,3,node,2.482252363978058e-11,8.413693926289016e-11,0.5389721251524358,19.43967486211121,,,,,,
0,case1_exact_pattern,18,18,6,node,2.482252363978058e-11,3.810948387048274e-36,0.6019545032302333,20.91554729004071,,,,,,
0,case1_exact_pattern,18,18,9,node,2.482252363978058e-11,5.341750432919224e-35,0.7639057177713298,23.04865500268131,,,,,,
0,case1_exact_pattern,18,18,mean,sample_mean,2.482252363978058e-11,2.482252363978058e-11,0.6097222758211018,20.094157073195305,,,,,,
0,case1_exact_pattern,19,19,2,node,3.209660093671358e-11,4.424946448396457e-11,0.6770839222963939,19.384424770042525,,,,,,
0,case1_exact_pattern,19,19,3,node,3.209660093671358e-11,8.413693926288975e-11,0.4604359601484462,18.68888080129421,,,,,,
0,case1_exact_pattern,19,19,6,node,3.209660093671358e-11,3.353904245667103e-35,0.6186535419944401,21.034162837041823,,,,,,
0,case1_exact_pattern,19,19,9,node,3.209660093671358e-11,4.7534574021497726e-35,0.7621761117676877,22.536183306511493,,,,,,
0,case1_exact_pattern,19,19,mean,sample_mean,3.209660093671358e-11,3.209660093671358e-11,0.629587384051742,20.41091292872251,,,,,,
0,case1_exact_pattern,20,20,2,node,1.470727942917141e-11,2.8539819582045132e-11,0.6519663296905528,19.218744097792957,,,,,,
0,case1_exact_pattern,20,20,3,node,1.470727942917141e-11,3.0289298134640506e-11,0.5577058198727781,19.648122432193695,,,,,,
0,case1_exact_pattern,20,20,6,node,1.470727942917141e-11,4.827283394689553e-35,0.6048285072679859,20.604233145294224,,,,,,
0,case1_exact_pattern,20,20,9,node,1.470727942917141e-11,7.40122621719145e-36,0.7720814928704961,23.195506086957224,,,,,,
0,case1_exact_pattern,20,20,mean,sample_mean,1.470727942917141e-11,1.470727942917141e-11,0.6466455374254532,20.666651440559527,,,,,,
0,case1_exact_pattern,21,21,2,node,3.5618965880039853e-12,1.4247586352015941e-11,0.6693474087147209,19.265802722028823,,,,,,
0,case1_exact_pattern,21,21,3,node,3.5618965880039853e-12,2.232663863128268e-34,0.5476840500995355,19.73918315863971,,,,,,
0,case1_exact_pattern,21,21,6,node,3.5618965880039853e-12,2.1630792386845794e-35,0.6878144602158288,22.01657874758401,,,,,,
0,case1_exact_pattern,21,21,9,node,3.5618965880039853e-12,2.179259730905467e-35,0.7770671016564479,23.93053663455082,,,,,,
0,case1_exact_pattern,21,21,mean,sample_mean,3.5618965880039853e-12,3.5618965880039853e-12,0.6704782551716333,21.238025315700842,,,,,,
0,case1_exact_pattern,22,22,2,node,4.363323320304939e-11,1.7453293281219756e-10,0.6303503718217858,18.526280100731494,,,,,,
0,case1_exact_pattern,22,22,3,node,4.363323320304939e-11,1.0164607721020237e-35,0.5752978970888064,19.92316771990093,,,,,,
0,case1_exact_pattern,22,22,6,node,4.363323320304939e-11,6.805801173140824e-35,0.6619650395556218,21.865441890947064,,,,,,
0,case1_exact_pattern,22,22,9,node,4.363323320304939e-11,2.2772935753291432e-34,0.7740940332116124,23.08813086224931,,,,,,
0,case1_exact_pattern,22,22,mean,sample_mean,4.363323320304939e-11,4.363323320304939e-11,0.6604268354194566,20.850755143457203,,,,,,
0,case1_exact_pattern,23,23,2,node,6.9813173124878924e-12,2.792526924995157e-11,0.6864218549670588,19.603155327368544,,,,,,
0,case1_exact_pattern,23,23,3,node,6.9813173124878924e-12,4.848203423379457e-36,0.5651877676627562,20.161786921701232,,,,,,
0,case1_exact_pattern,23,23,6,node,6.9813173124878924e-12,5.365593259214635e-36,0.6181245328157817,21.00560269488983,,,,,,
0,case1_exact_pattern,23,23,9,node,6.9813173124878924e-12,1.0146635966457034e-34,0.5506428113552138,18.410269080444493,,,,,,
0,case1_exact_pattern,23,23,mean,sample_mean,6.9813173124878924e-12,6.9813173124878924e-12,0.6050942417002025,19.795203506101025,,,,,,
0,case1_exact_pattern,24,24,2,node,2.1956758640283e-34,1.1397974527123819e-35,0.6254950739416465,18.339916138834937,,,,,,
0,case1_exact_pattern,24,24,3,node,2.1956758640283e-34,6.828315190216059e-34,0.503197708425286,19.144142667566783,,,,,,
0,case1_exact_pattern,24,24,6,node,2.1956758640283e-34,1.3056440518058736e-34,0.5882542491679813,20.423273208334194,,,,,,
0,case1_exact_pattern,24,24,9,node,2.1956758640283e-34,5.347644688200303e-35,0.7632099923126324,23.226993438969476,,,,,,
0,case1_exact_pattern,24,24,mean,sample_mean,2.1956758640283e-34,2.1956758640283e-34,0.6200392559618866,20.283581363426347,,,,,,
