round,dp_mode,dp_epsilon,train_loss_mean,test_loss_mean,test_acc_mean,test_acc_std
0,exchange,50.0,2.302380699828583,2.554104635654718,0.09928000000000001,0.012154488882713248
1,exchange,50.0,2.245679890945974,3.430254980572168,0.0961,0.007527018001838446
2,exchange,50.0,2.1785423897872986,4.122188949265622,0.09686999999999998,0.009631412149835556
3,exchange,50.0,2.1683004009674596,4.24547185120219,0.09329,0.013968425108078577
4,exchange,50.0,2.16649348795677,4.784915001321265,0.09584999999999999,0.010129980256644138
5,exchange,50.0,2.1550487519341908,4.604394021044433,0.09907,0.008226426927895244
6,exchange,50.0,2.1836765827113376,4.662182232915859,0.11349000000000001,0.01598827382802784
7,exchange,50.0,2.183489585653626,5.290217582477576,0.12907,0.012050232362904876
8,exchange,50.0,2.109978474860457,5.080213132957168,0.13626,0.01552264152778128
9,exchange,50.0,2.122418909619074,5.528273271564431,0.11573000000000003,0.01732385926980475
10,exchange,50.0,2.1997150296486745,5.029481924938513,0.12081,0.016431460677614758
11,exchange,50.0,2.1603679449707287,5.20737816996178,0.12562,0.020707670076568246
12,exchange,50.0,2.1856632626006918,5.515279130501575,0.13377999999999998,0.013901712124770815
13,exchange,50.0,2.1905658745588554,5.094876274637039,0.12695,0.01042269159094713
14,exchange,50.0,2.234390424341674,5.371091160133487,0.12491000000000001,0.010847160918876424
15,exchange,50.0,2.2469179735773053,5.1910695575039165,0.1376,0.006426818808710884
16,exchange,50.0,2.19491734882126,5.078722214180905,0.13616,0.013417391698836255
17,exchange,50.0,2.2215843063199916,6.020003345480028,0.13513999999999998,0.024209510527889652
18,exchange,50.0,2.2774923262258016,5.332358322402036,0.14643,0.018034580671587568
19,exchange,50.0,2.2697421486183136,5.110325875669101,0.13616,0.01450801157981341
20,exchange,50.0,2.233167397184533,5.239936617187032,0.13247000000000003,0.023525137619151138
21,exchange,50.0,2.2185121765927605,5.836894290773113,0.13829000000000002,0.021126260909114986
22,exchange,50.0,2.2297475310626447,5.6379302886811455,0.12638,0.012741491278496409
23,exchange,50.0,2.2076477490994124,5.366215395479452,0.13724999999999996,0.022261233119483744
24,exchange,50.0,2.20673245438642,4.599721484719121,0.13527999999999998,0.011620309806541303
25,exchange,50.0,2.2112882005082026,5.078998548750921,0.14486,0.017352763468681292
26,exchange,50.0,2.186227554775389,5.150084348376496,0.11891,0.01148568239156908
27,exchange,50.0,2.20190690069621,5.045353205208087,0.13826,0.017604726638036725
28,exchange,50.0,2.154518527229865,5.174527268761193,0.13294,0.010728578657026288
29,exchange,50.0,2.1534356987546674,5.394131121053787,0.12164000000000001,0.010839114354964615
30,exchange,50.0,2.1796189011127205,4.976004931680761,0.11607,0.00928192329207692
31,exchange,50.0,2.1816581516921976,5.377004184204949,0.13064,0.01393206373801096
32,exchange,50.0,2.167007738130269,5.206826644014932,0.13186,0.017121401811767634
33,exchange,50.0,2.186604524449861,5.161800015039403,0.12220999999999997,0.015235317522126016
34,exchange,50.0,2.2018462815065245,4.695758735868823,0.12212999999999999,0.016832174547574054
35,exchange,50.0,2.1842025070027296,4.511921908684264,0.13695,0.01389613255549903
36,exchange,50.0,2.122066953360906,4.775908102254032,0.13953,0.020343895890413913
37,exchange,50.0,2.165794854589786,4.6169702385372124,0.13199,0.011523753728711837
