round,dp_mode,dp_epsilon,train_loss_mean,test_loss_mean,test_acc_mean,test_acc_std
116,aggregate,500.0,1.578682692662582,1.7858359516241482,0.35423,0.02468497721287179
117,aggregate,500.0,1.5624848170536025,1.7984001891887604,0.35668,0.014303691831132266
118,aggregate,500.0,1.5698517758350632,1.8062300256348245,0.35251999999999994,0.025399244083239955
119,aggregate,500.0,1.562378114118399,1.7563033150156673,0.36970000000000003,0.011280336874402292
120,aggregate,500.0,1.5483003471703463,1.7600033159780923,0.36494,0.017403516885963026
121,aggregate,500.0,1.5396233839465794,1.7699522072251455,0.36323,0.019119626042368075
122,aggregate,500.0,1.5335686283371668,1.7743807171525279,0.36175999999999997,0.014320768135822884
123,aggregate,500.0,1.5417489733741725,1.8050221612696506,0.35696999999999995,0.016248756875527435
124,aggregate,500.0,1.515677505063881,1.7380875850327016,0.37462000000000006,0.013921048811063054
125,aggregate,500.0,1.5166948334225618,1.7557132629994094,0.37211000000000005,0.01376811170785595
126,aggregate,500.0,1.500144673046508,1.7652852702986332,0.36708999999999997,0.012598448317153987
127,aggregate,500.0,1.500442824725986,1.7149275160969832,0.38108000000000003,0.012030777198502181
128,aggregate,500.0,1.5015940849091518,1.7641696914602658,0.36619999999999997,0.024595893966270068
129,aggregate,500.0,1.5094896444042885,1.721765683325313,0.38420000000000004,0.013570924802680179
130,aggregate,500.0,1.5043151631601392,1.7446650267702057,0.37117000000000006,0.022165380664450587
131,aggregate,500.0,1.4984818046840211,1.74484803412346,0.37232,0.017993320983075906
132,aggregate,500.0,1.4921062441030117,1.7837218278904399,0.36339,0.022089837029729303
133,aggregate,500.0,1.4716779112635072,1.74020195954857,0.37232000000000004,0.021123721263072943
134,aggregate,500.0,1.4503958764878184,1.7565516392899678,0.36354000000000003,0.029711250394421313
135,aggregate,500.0,1.4610519204669479,1.7495624497765818,0.37121,0.0260664324371403
136,aggregate,500.0,1.4511400423131682,1.733809248795416,0.37615999999999994,0.01901900102529047
137,aggregate,500.0,1.450105440724482,1.7239103163116383,0.37899000000000005,0.027761284192198313
138,aggregate,500.0,1.4502502427792252,1.7316680744726294,0.38078,0.019320962708933524
139,aggregate,500.0,1.4356413172615596,1.730476073769583,0.3796900000000001,0.019506586067274824
140,aggregate,500.0,1.4242377758916274,1.7113223956735077,0.38184999999999997,0.02069416584450796
141,aggregate,500.0,1.430580038013557,1.7120349479577779,0.38594,0.01951257030736853
142,aggregate,500.0,1.4145859365504982,1.7152475031937875,0.38096,0.025507928179293593
143,aggregate,500.0,1.4156213266506386,1.685521881389964,0.39242,0.01228770116824134
144,aggregate,500.0,1.3979332595176923,1.7296233162589782,0.38125,0.019648625906154356
145,aggregate,500.0,1.4118853814506327,1.7082816671772556,0.38749,0.01782023849447588
146,aggregate,500.0,1.41296552144034,1.7549587093898509,0.37161999999999995,0.020775841739867
147,aggregate,500.0,1.409707514023469,1.7236224774467495,0.3797400000000001,0.024146229519326604
148,aggregate,500.0,1.3788053662555404,1.6867563677398152,0.39231,0.018005524152326143
149,aggregate,500.0,1.3941156442248845,1.7167628835580893,0.38638000000000006,0.02041395601053358
150,aggregate,500.0,1.377775154356882,1.690923893301258,0.39549,0.022783698119488847
151,aggregate,500.0,1.36799418036086,1.6622709407201597,0.40286999999999995,0.01284819442567709
152,aggregate,500.0,1.36941495606779,1.6834029115998965,0.39646000000000003,0.014750877939973607
153,aggregate,500.0,1.3826361940813126,1.698803845882594,0.39015,0.016971579184035874
154,aggregate,500.0,1.3869522900984745,1.7191812014183714,0.38772,0.023454841717649683
155,aggregate,500.0,1.368078509264908,1.6733440605490089,0.40088,0.02068007736929434
156,aggregate,500.0,1.3544645750531275,1.6775071873809222,0.40085999999999994,0.014171464285669285
157,aggregate,500.0,1.3677841456961761,1.6910298640225971,0.39993,0.020228546660598236
158,aggregate,500.0,1.3408046957728375,1.6991482094130077,0.3926200000000001,0.02260826397581203
159,aggregate,500.0,1.3542518154702765,1.693773738543981,0.39522,0.017797741429743278
160,aggregate,500.0,1.3426317894466264,1.6618163953233307,0.40327999999999997,0.02034958476234834
161,aggregate,500.0,1.3204139294163653,1.638681751594388,0.41292999999999996,0.014384787103047433
162,aggregate,500.0,1.3182453458597827,1.6739147106524335,0.40501,0.016868340167307514
163,aggregate,500.0,1.3424353794174664,1.6450034167996708,0.4138299999999999,0.010617819926896477
164,aggregate,500.0,1.323187133709864,1.6962306807411351,0.40230000000000005,0.020703574570590463
165,aggregate,500.0,1.3277196898129469,1.6748500144557756,0.40465999999999996,0.022596601514387072
166,aggregate,500.0,1.3134791822061656,1.6589737359425996,0.41113999999999995,0.014902429332159241
167,aggregate,500.0,1.3399570383365162,1.6657116309657056,0.40796,0.018199901098632367
168,aggregate,500.0,1.3066465827818858,1.6137587580852866,0.41871,0.018340635212554666
169,aggregate,500.0,1.308349281952084,1.6453468829976543,0.41371,0.027170000000000003
170,aggregate,500.0,1.3054757921145084,1.6297218199809245,0.42362,0.01034715419813584
171,aggregate,500.0,1.2955904747640858,1.637505486682651,0.41847,0.018685933211911036
172,aggregate,500.0,1.2868415172197598,1.6610242984497128,0.41174,0.011756547112141387
173,aggregate,500.0,1.2783671230227287,1.6196581130456835,0.42203,0.013547254334366057
174,aggregate,500.0,1.2893675402087186,1.638628925218642,0.41947,0.012950216214411236
175,aggregate,500.0,1.2677410261507651,1.6336428703077561,0.41848,0.014544951014011698
176,aggregate,500.0,1.2711363001432954,1.6294708811860172,0.42406,0.027260051357251687
177,aggregate,500.0,1.2852587895769498,1.6594338437634093,0.4123,0.018904708408224658
178,aggregate,500.0,1.254810682482803,1.6312424993110444,0.4216500000000001,0.010549431264290973
179,aggregate,500.0,1.2545750002389728,1.6085218311819147,0.42885,0.014294352031484332
180,aggregate,500.0,1.2366467288407,1.6112049280257446,0.42812,0.019070385418234203
181,aggregate,500.0,1.2479626149456593,1.609044290603023,0.43346999999999997,0.013773964570885179
182,aggregate,500.0,1.2476631833520506,1.6226706545305547,0.43133,0.01757390394875311
183,aggregate,500.0,1.2467631461955166,1.6385919933545463,0.42271000000000003,0.017466794210730253
184,aggregate,500.0,1.265252705410647,1.627523473029522,0.42987000000000003,0.020750424092051717
185,aggregate,500.0,1.2384818396784074,1.6101951224699995,0.43493000000000004,0.014337925233449915
186,aggregate,500.0,1.2447359396357816,1.6268759809802489,0.42871,0.02090968435916717
187,aggregate,500.0,1.2266796978196073,1.6093040991805858,0.43155,0.02424307117508011
188,aggregate,500.0,1.2338525123824506,1.6502606878446962,0.41590999999999995,0.020177385856448304
189,aggregate,500.0,1.2058336604857256,1.5998060273613457,0.43483,0.013491927215931749
190,aggregate,500.0,1.1899115416007093,1.6003575047290663,0.43521,0.01367358402175523
191,aggregate,500.0,1.2082778077024594,1.6084683128794972,0.43574999999999997,0.013189560265604
192,aggregate,500.0,1.2069950717677653,1.6220312515453483,0.43221,0.019194762306421
193,aggregate,500.0,1.199012637565908,1.6263864088994597,0.42914,0.013621468349631042
194,aggregate,500.0,1.192128211325959,1.6154525310985028,0.4347,0.016519261484703247
195,aggregate,500.0,1.188288109820944,1.6288067171395888,0.42604,0.017068930839393537
196,aggregate,500.0,1.1787452304009858,1.6104062861518167,0.43544,0.01441875167967047
197,aggregate,500.0,1.19716394919759,1.6164194390154993,0.43233,0.021271814685164973
198,aggregate,500.0,1.1706631467211057,1.601627760736445,0.4365900000000001,0.017554284377325098
199,aggregate,500.0,1.1694242326118132,1.6107198673441783,0.43537,0.011963782846574908
200,aggregate,500.0,1.153393418862199,1.617074379824123,0.43421000000000004,0.01602188815339814
201,aggregate,500.0,1.1608260763757963,1.605315197961986,0.43832000000000004,0.01833187388130303
202,aggregate,500.0,1.1513693742315874,1.6184575202944824,0.43513999999999997,0.017003305560978427
203,aggregate,500.0,1.1517037384601392,1.6014213134381863,0.43733000000000005,0.010385186565488373
204,aggregate,500.0,1.1419954200186433,1.6041391594895102,0.43633999999999995,0.012475111221949083
205,aggregate,500.0,1.167014445949669,1.6411464847103328,0.42245,0.015537776546211492
206,aggregate,500.0,1.1433737585043795,1.5941898712036056,0.44142000000000003,0.01706011723289146
207,aggregate,500.0,1.1339604099134009,1.603778024069031,0.4401,0.018164415762693828
208,aggregate,500.0,1.1334022079844643,1.60808546864221,0.437,0.025617728236516216
209,aggregate,500.0,1.1481235333138107,1.6231084655789492,0.43340000000000006,0.011293803610830143
210,aggregate,500.0,1.1278511722811912,1.605712725757403,0.43779,0.015246078184241344
211,aggregate,500.0,1.1194246379996886,1.601391345760716,0.44217000000000006,0.013039865796855423
212,aggregate,500.0,1.1440594490195684,1.6209448934401514,0.43259,0.008058715778584084
213,aggregate,500.0,1.093885964832054,1.6178422972370172,0.43694999999999995,0.02132136252681802
214,aggregate,500.0,1.1034809800893375,1.6293136477878871,0.4378,0.011798983007022253
215,aggregate,500.0,1.1374661061866216,1.637452718010929,0.43258,0.016288511288635316
216,aggregate,500.0,1.1205412739431042,1.6499498736043379,0.42543,0.020496148418666375
217,aggregate,500.0,1.0984512524870795,1.6320698099936481,0.43147,0.02804364633923342
218,aggregate,500.0,1.0824178273109542,1.5919614530485404,0.44645,0.008333216665849982
219,aggregate,500.0,1.1268292349189533,1.6220417337590258,0.43467,0.026825586666464545
220,aggregate,500.0,1.0947603503368153,1.6111491309690904,0.43892,0.01244273281879829
221,aggregate,500.0,1.1085727609819465,1.628883768800123,0.43696,0.019841784193968044
222,aggregate,500.0,1.0693121209148873,1.6054069310485009,0.44289000000000006,0.008537031099861368
223,aggregate,500.0,1.0794753477373293,1.5954205640669477,0.44505,0.013742070440803313
224,aggregate,500.0,1.1000380769864768,1.5996673246919055,0.44369,0.013919874281041468
225,aggregate,500.0,1.069549717816427,1.5867405393330256,0.44559000000000004,0.012445677964659061
226,aggregate,500.0,1.0696234125189903,1.6081357968436616,0.44481000000000004,0.016279708228343646
227,aggregate,500.0,1.0510604516656719,1.5928044831960133,0.44906000000000007,0.008762556704524084
228,aggregate,500.0,1.0444833265484958,1.5935630139545167,0.45098000000000005,0.011057196751437503
229,aggregate,500.0,1.0499345442721624,1.614110839200568,0.44169,0.01888329685198005
230,aggregate,500.0,1.060039623922886,1.594147425438168,0.44898,0.015824335689058156
231,aggregate,500.0,1.054295758060249,1.6074542659400954,0.44600999999999996,0.016724619577138364
232,aggregate,500.0,1.0425522601073038,1.5962549058782198,0.45084,0.010790662630255849
233,aggregate,500.0,1.017178982166849,1.5870798426093011,0.45272999999999997,0.012422483648610694
234,aggregate,500.0,1.0214766484616287,1.610884691422704,0.44583000000000006,0.02366347607601216
235,aggregate,500.0,1.025155454020764,1.595335718160952,0.45066999999999996,0.008828142499982651
236,aggregate,500.0,1.0435266412560746,1.591741881113754,0.44988,0.015839684340289106
237,aggregate,500.0,1.0421953028646223,1.6023236386704625,0.44535,0.019449742928892403
238,aggregate,500.0,1.0470032215324905,1.6283168666710046,0.44518,0.010412473289281465
239,aggregate,500.0,1.0098874863126341,1.6069977809979363,0.44805,0.013466643976878584
240,aggregate,500.0,0.9994200872438931,1.609124990784882,0.4476800000000001,0.012881754538881737
241,aggregate,500.0,1.0078190819459247,1.5840136086680514,0.45482999999999996,0.015116815140762957
242,aggregate,500.0,0.9968062637981774,1.61725150978426,0.44883999999999996,0.017274906656766634
243,aggregate,500.0,0.977130652720073,1.6164459482790128,0.4509099999999999,0.012843087634988716
244,aggregate,500.0,0.9896195336453308,1.603001871594381,0.45434,0.01986268863975872
245,aggregate,500.0,0.9780433678541438,1.578007754424794,0.46293000000000006,0.007755004835588442
246,aggregate,500.0,0.9977772417331229,1.5855342677639526,0.4574,0.011453907630149645
247,aggregate,500.0,1.005652327204654,1.574944228461921,0.46071999999999996,0.008996088038697714
248,aggregate,500.0,0.9962059034836921,1.5985331666374087,0.45703000000000005,0.014260718775713943
249,aggregate,500.0,0.9818648996039038,1.6433439408795032,0.45269000000000004,0.009677132839844657
250,aggregate,500.0,0.968772801738926,1.652558615770841,0.45128,0.022655630646706795
251,aggregate,500.0,0.9720754450892987,1.627113873568883,0.45381,0.015066018053885383
252,aggregate,500.0,0.9694310785602898,1.6016655498605015,0.45785,0.009732548484338518
253,aggregate,500.0,0.9691204563384359,1.592621592533574,0.4585,0.0156128792988353
254,aggregate,500.0,0.9571283680213399,1.6006040750063122,0.45577000000000006,0.013836910782396485
255,aggregate,500.0,0.9407443188002166,1.6047631876241404,0.45511999999999997,0.009588201082580603
256,aggregate,500.0,0.9624091980545859,1.6153945864039376,0.45714,0.01640226813584024
257,aggregate,500.0,0.9576168628193376,1.644709609447872,0.45355,0.01907098581615539
258,aggregate,500.0,0.965964262321644,1.5958443123941102,0.46543999999999996,0.0074143374619719035
259,aggregate,500.0,0.94663826353722,1.6647050800549124,0.45365,0.009626759579422354
260,aggregate,500.0,0.9508722900790343,1.603837892671572,0.45933999999999997,0.01637358848878278
261,aggregate,500.0,0.9175425628094332,1.6087746551996354,0.46189,0.013559679199745111
262,aggregate,500.0,0.9286324173249039,1.633040243029362,0.45263,0.010755189445100444
263,aggregate,500.0,0.9248867789824933,1.651854142359133,0.44650000000000006,0.013443288288212814
264,aggregate,500.0,0.9053981504334612,1.6211480653034365,0.45447,0.016672855184400776
265,aggregate,500.0,0.9229232473074219,1.699157291926359,0.43719,0.02725217239047193
266,aggregate,500.0,0.8948510327807844,1.6187380330305536,0.45654000000000006,0.01509868868478319
267,aggregate,500.0,0.9136509173880114,1.649753935434617,0.44739000000000007,0.01595496474455521
268,aggregate,500.0,0.8827379386899367,1.6371491281825747,0.45108,0.01812334406228607
269,aggregate,500.0,0.8836503007598566,1.6345175223639838,0.4576199999999999,0.012355306552247097
270,aggregate,500.0,0.8917703073139791,1.596867673490715,0.46543999999999996,0.00942551855337413
271,aggregate,500.0,0.9006988736729898,1.6060848058266792,0.46492000000000006,0.011441748118185428
272,aggregate,500.0,0.9146795830566044,1.6124793463038496,0.46174,0.016852192735664993
273,aggregate,500.0,0.8696308352782097,1.6207522680393407,0.46346,0.007330375160931396
274,aggregate,500.0,0.8760682217219454,1.611081690762952,0.46296,0.013080458707553035
275,aggregate,500.0,0.9005990952288407,1.6345970299618275,0.4588500000000001,0.014757659028450273
276,aggregate,500.0,0.8731899678513525,1.6402991888296206,0.45925000000000005,0.016890011841322078
277,aggregate,500.0,0.8796717812445165,1.5969838166168024,0.46790000000000004,0.008771088871970232
278,aggregate,500.0,0.873381634021569,1.6602686386965904,0.4599199999999999,0.013255097132801406
279,aggregate,500.0,0.8382852646213056,1.6489236523603215,0.4629199999999999,0.012786461590291518
280,aggregate,500.0,0.8557371103257083,1.6300127209946225,0.46670000000000006,0.009064987589621952
281,aggregate,500.0,0.8320447090238703,1.6083458520333092,0.4733899999999999,0.009019805984609643
282,aggregate,500.0,0.8335153883070208,1.651439628440047,0.46146000000000004,0.022809348960459167
283,aggregate,500.0,0.8450641006012936,1.6333002446032594,0.4628,0.015261258139485093
284,aggregate,500.0,0.840836450437485,1.621600529670579,0.4673,0.010717648995931901
285,aggregate,500.0,0.8176139555220668,1.6336541235998059,0.46769000000000005,0.011804952350602698
286,aggregate,500.0,0.8382404332026381,1.6317689304252891,0.4662,0.011969126952288535
287,aggregate,500.0,0.8451040809910498,1.656896495740708,0.45926999999999996,0.011830811468365144
288,aggregate,500.0,0.8133007253524085,1.6240103911442858,0.4687799999999999,0.013943729773629442
289,aggregate,500.0,0.8466738617691826,1.6645686365778385,0.45809,0.016161339672193017
290,aggregate,500.0,0.8284846587248488,1.6588898058956532,0.46046999999999993,0.012383299237279217
291,aggregate,500.0,0.8116657477474915,1.6389017112058997,0.46437,0.012745042173331564
292,aggregate,500.0,0.8218901553218746,1.6848946597033134,0.46094,0.0165862714315183
293,aggregate,500.0,0.8008432983730716,1.6215754715637338,0.4678,0.011371455491712574
294,aggregate,500.0,0.8008870492054957,1.631614455612398,0.46880000000000005,0.013006998116398721
295,aggregate,500.0,0.780717076623848,1.630392626470974,0.4685099999999999,0.011529913269404932
296,aggregate,500.0,0.7884167093685404,1.6250846258857812,0.47505,0.008610139371694284
297,aggregate,500.0,0.8102626983093673,1.6298328823609847,0.46917,0.015504905675301606
298,aggregate,500.0,0.7704030190658131,1.64326519255193,0.4677300000000001,0.013207501656255814
299,aggregate,500.0,0.8057073977288928,1.6953018732106344,0.45925000000000005,0.010564965688538703
