num_nodes,mean_degree,trial,topology,graph_seed,num_edges,mean_degree_observed,degree_std,average_clustering,average_shortest_path
100,4,9,small_world,909660836,200,4.0,0.6928203230275509,0.3279999999999999,4.718181818181818
100,4,9,scale_free,992740352,200,4.0,3.0919249667480613,0.1049936788357841,3.150909090909091
100,4,10,er,3061021737,200,4.0,1.9595917942265424,0.03380952380952382,3.3781818181818184
100,4,10,ring,2955695191,200,4.0,0.0,0.5,12.878787878787879
100,4,10,small_world,3912178606,200,4.0,0.6633249580710799,0.3776666666666667,4.898181818181818
100,4,10,scale_free,2791737471,200,4.0,4.096339829652808,0.1498572321300516,2.9523232323232325
100,4,11,er,584524321,200,4.0,1.8220867158288598,0.040309523809523816,3.425858585858586
100,4,11,ring,1154243709,200,4.0,0.0,0.5,12.878787878787879
100,4,11,small_world,1543371341,200,4.0,0.6,0.3356666666666668,4.840808080808081
100,4,11,scale_free,1324007209,200,4.0,3.7629775444453557,0.14198383500557413,3.0084848484848483
100,4,12,er,533815448,200,4.0,1.6792855623746665,0.04628571428571429,3.566666666666667
100,4,12,ring,2051550747,200,4.0,0.0,0.5,12.878787878787879
100,4,12,small_world,461179649,200,4.0,0.565685424949238,0.3929999999999999,5.45030303030303
100,4,12,scale_free,854916440,200,4.0,3.7175260590882213,0.09476981303297091,2.997979797979798
100,4,13,er,2862550218,200,4.0,1.7435595774162693,0.04192857142857143,3.45959595959596
100,4,13,ring,3420960524,200,4.0,0.0,0.5,12.878787878787879
100,4,13,small_world,2102970912,200,4.0,0.5291502622129182,0.41566666666666663,5.572727272727272
100,4,13,scale_free,1138515692,200,4.0,3.5496478698597698,0.13467282717282716,3.0206060606060605
100,4,14,er,154437632,200,4.0,1.6733200530681511,0.01766666666666667,3.4175757575757575
100,4,14,ring,1485595338,200,4.0,0.0,0.5,12.878787878787879
100,4,14,small_world,403931330,200,4.0,0.6928203230275509,0.34933333333333344,4.751111111111111
100,4,14,scale_free,2894220731,200,4.0,3.370459909270543,0.10011233211233211,3.0694949494949495
100,4,15,er,4187316923,200,4.0,1.9798989873223332,0.02673593073593074,3.470707070707071
100,4,15,ring,3862490228,200,4.0,0.0,0.5,12.878787878787879
100,4,15,small_world,4016251048,200,4.0,0.7348469228349535,0.3486666666666666,4.82040404040404
100,4,15,scale_free,2397080787,200,4.0,3.8832975677895196,0.20436039998648692,2.991111111111111
100,4,16,er,847532149,200,4.0,1.760681686165901,0.028999999999999998,3.44
100,4,16,ring,2543486421,200,4.0,0.0,0.5,12.878787878787879
100,4,16,small_world,2490701137,200,4.0,0.6633249580710799,0.3693333333333333,4.673939393939394
100,4,16,scale_free,2730622037,200,4.0,3.159113799786263,0.07578782811391507,3.1133333333333333
100,4,17,er,1252328761,200,4.0,1.8973665961010275,0.02371500721500721,3.352929292929293
100,4,17,ring,275908535,200,4.0,0.0,0.5,12.878787878787879
100,4,17,small_world,3292828806,200,4.0,0.6164414002968976,0.3816666666666666,5.065252525252525
100,4,17,scale_free,3885791151,200,4.0,3.6606010435446255,0.14613472780416517,3.011919191919192
100,4,18,er,2214093555,200,4.0,1.8275666882497066,0.0462936507936508,3.448888888888889
100,4,18,ring,896940094,200,4.0,0.0,0.5,12.878787878787879
100,4,18,small_world,3790618617,200,4.0,0.6324555320336759,0.3756666666666667,5.002424242424242
100,4,18,scale_free,2711075817,200,4.0,3.056141357987225,0.09425214328155505,3.1303030303030304
100,4,19,er,754396369,200,4.0,1.7776388834631178,0.022912698412698412,3.573737373737374
100,4,19,ring,3058015480,200,4.0,0.0,0.5,12.878787878787879
100,4,19,small_world,1358082550,200,4.0,0.6782329983125268,0.3946666666666668,4.878989898989899
100,4,19,scale_free,2362957524,200,4.0,3.7013511046643495,0.11041517741517742,3.025252525252525
100,4,20,er,1564980270,200,4.0,2.0591260281974,0.053071428571428575,3.4044444444444446
100,4,20,ring,2973239520,200,4.0,0.0,0.5,12.878787878787879
100,4,20,small_world,3082160225,200,4.0,0.6782329983125268,0.3746666666666667,4.81010101010101
100,4,20,scale_free,964483954,200,4.0,3.8131351929875237,0.14077601072762363,2.9935353535353535
100,4,21,er,1602163029,200,4.0,1.8220867158288598,0.027839826839826838,3.473737373737374
100,4,21,ring,3106014171,200,4.0,0.0,0.5,12.878787878787879
100,4,21,small_world,3006094517,200,4.0,0.6928203230275509,0.36228571428571443,4.656363636363636
100,4,21,scale_free,3766893590,200,4.0,3.246536616149585,0.10843868450390187,3.1624242424242426
100,4,22,er,999648369,200,4.0,1.772004514666935,0.02204761904761905,3.5042424242424244
100,4,22,ring,2235391186,200,4.0,0.0,0.5,12.878787878787879
100,4,22,small_world,3852153245,200,4.0,0.5830951894845301,0.4023333333333335,5.000606060606061
100,4,22,scale_free,1810273792,200,4.0,3.152776554086889,0.10254139135718084,3.137171717171717
100,4,23,er,2861490951,200,4.0,2.0346989949375804,0.01916666666666667,3.3727272727272726
100,4,23,ring,2171291704,200,4.0,0.0,0.5,12.878787878787879
100,4,23,small_world,2849286918,200,4.0,0.5830951894845301,0.33899999999999997,4.858585858585859
100,4,23,scale_free,946199967,200,4.0,4.361192497471305,0.16213151681997182,2.8604040404040405
100,4,24,er,1315692919,200,4.0,2.004993765576342,0.02738095238095239,3.4238383838383837
100,4,24,ring,2798286356,200,4.0,0.0,0.5,12.878787878787879
100,4,24,small_world,2524523272,200,4.0,0.6633249580710799,0.3913333333333333,4.945858585858586
100,4,24,scale_free,1965508174,200,4.0,3.676955262170047,0.11339816908237964,3.00989898989899
100,4,25,er,1976145990,200,4.0,1.849324200890693,0.02741774891774892,3.4913131313131314
100,4,25,ring,3326886794,200,4.0,0.0,0.5,12.878787878787879
100,4,25,small_world,1808018825,200,4.0,0.7348469228349535,0.35609523809523824,4.891919191919192
100,4,25,scale_free,1905565168,200,4.0,3.6138621999185303,0.11201303768695073,3.033939393939394
100,4,26,er,1141238987,200,4.0,1.8601075237738274,0.035103174603174615,3.444040404040404
100,4,26,ring,1220023316,200,4.0,0.0,0.5,12.878787878787879
100,4,26,small_world,4282376676,200,4.0,0.6928203230275509,0.3737619047619048,5.0
100,4,26,scale_free,780391984,200,4.0,4.054626986542659,0.18355925750078675,2.929090909090909
100,4,27,er,905696842,200,4.0,1.9544820285692064,0.037491341991341985,3.4404040404040406
100,4,27,ring,1332160983,200,4.0,0.0,0.5,12.878787878787879
100,4,27,small_world,1382414479,200,4.0,0.6164414002968976,0.38666666666666666,4.914747474747474
100,4,27,scale_free,3432301894,200,4.0,3.215587038162705,0.05931639825602674,3.077777777777778
100,4,28,er,597503792,200,4.0,2.078460969082653,0.0472936507936508,3.414141414141414
100,4,28,ring,2327815547,200,4.0,0.0,0.5,12.878787878787879
100,4,28,small_world,536565232,200,4.0,0.6324555320336759,0.3213333333333334,4.514545454545455
100,4,28,scale_free,3157154084,200,4.0,3.5327043465311387,0.12381895555424968,3.0254545454545454
100,4,29,er,2610907404,200,4.0,1.9078784028338913,0.04571139971139971,3.4985858585858587
100,4,29,ring,2665730913,200,4.0,0.0,0.5,12.878787878787879
100,4,29,small_world,374056387,200,4.0,0.6633249580710799,0.35700000000000004,4.626060606060606
100,4,29,scale_free,30838070,200,4.0,4.106093033529562,0.18080183413078152,2.977777777777778
100,4,30,er,3060671613,200,4.0,1.876166303929372,0.032420634920634926,3.4305050505050505
100,4,30,ring,633505410,200,4.0,0.0,0.5,12.878787878787879
100,4,30,small_world,3798069152,200,4.0,0.6633249580710799,0.336,4.601414141414142
100,4,30,scale_free,175482428,200,4.0,3.4871191548325386,0.08153038189880295,3.021010101010101
100,4,31,er,4017740757,200,4.0,1.760681686165901,0.0353968253968254,3.4337373737373738
100,4,31,ring,1113464944,200,4.0,0.0,0.5,12.878787878787879
100,4,31,small_world,2679959019,200,4.0,0.6782329983125268,0.39342857142857157,4.962626262626262
100,4,31,scale_free,2253210090,200,4.0,3.111269837220809,0.06456471306471308,3.086060606060606
100,4,32,er,136290615,200,4.0,1.8547236990991407,0.029936507936507938,3.4816161616161616
100,4,32,ring,4281533812,200,4.0,0.0,0.5,12.878787878787879
100,4,32,small_world,1118141531,200,4.0,0.6324555320336759,0.3549999999999999,4.902020202020202
100,4,32,scale_free,3071137027,200,4.0,4.009987531152684,0.10712474358548527,2.9165656565656564
100,4,33,er,293355171,200,4.0,1.6852299546352716,0.027301587301587302,3.4925252525252524
100,4,33,ring,809232349,200,4.0,0.0,0.5,12.878787878787879
100,4,33,small_world,2050600573,200,4.0,0.6633249580710799,0.3754761904761906,4.7844444444444445
100,4,33,scale_free,932568177,200,4.0,3.4467375879228173,0.09105058734369077,3.0828282828282827
100,4,34,er,152782276,200,4.0,1.8275666882497066,0.050465367965367956,3.4725252525252523
100,4,34,ring,3067237663,200,4.0,0.0,0.5,12.878787878787879
100,4,34,small_world,2681830163,200,4.0,0.6164414002968976,0.3729999999999999,4.925050505050505
100,4,34,scale_free,2084657363,200,4.0,3.6138621999185303,0.062495472277980024,2.9993939393939395
100,4,35,er,786945043,200,4.0,2.0542638584174138,0.03516378066378067,3.3965656565656563
100,4,35,ring,850530303,200,4.0,0.0,0.5,12.878787878787879
100,4,35,small_world,3120246664,200,4.0,0.7071067811865476,0.3396666666666668,4.517171717171717
100,4,35,scale_free,1322714972,200,4.0,3.509985754956849,0.1288372777892902,3.0595959595959594
100,4,36,er,1522481591,200,4.0,1.9026297590440449,0.016753968253968257,3.476969696969697
100,4,36,ring,598382168,200,4.0,0.0,0.5,12.878787878787879
100,4,36,small_world,2488178155,200,4.0,0.648074069840786,0.3829999999999999,5.101616161616161
100,4,36,scale_free,556805733,200,4.0,3.8987177379235853,0.12119531784005469,2.942020202020202
100,4,37,er,1119655896,200,4.0,2.0,0.03537229437229437,3.423030303030303
100,4,37,ring,2283501350,200,4.0,0.0,0.5,12.878787878787879
100,4,37,small_world,3063168871,200,4.0,0.6324555320336759,0.371,4.874343434343435
100,4,37,scale_free,2381266708,200,4.0,3.1685959035509716,0.03363064713064714,3.134949494949495
100,4,38,er,2997013479,200,4.0,2.1118712081942874,0.06382683982683983,3.408888888888889
100,4,38,ring,2423791158,200,4.0,0.0,0.5,12.878787878787879
100,4,38,small_world,1352782166,200,4.0,0.7071067811865476,0.361404761904762,5.0488888888888885
100,4,38,scale_free,1998249693,200,4.0,3.529872518944558,0.1053341247675613,3.027070707070707
100,4,39,er,2625062885,200,4.0,2.186321110907545,0.04453607503607504,3.533737373737374
100,4,39,ring,2893034435,200,4.0,0.0,0.5,12.878787878787879
100,4,39,small_world,1541818955,200,4.0,0.648074069840786,0.37133333333333335,5.011111111111111
100,4,39,scale_free,1206618310,200,4.0,3.6687872655688283,0.11187791435617524,2.981010101010101
100,4,40,er,1561971849,200,4.0,1.8708286933869707,0.020984126984126984,3.374343434343434
100,4,40,ring,1649611026,200,4.0,0.0,0.5,12.878787878787879
100,4,40,small_world,3611188149,200,4.0,0.5830951894845301,0.3973333333333332,5.952727272727273
100,4,40,scale_free,3559108944,200,4.0,3.6796738985948196,0.07865221379927263,2.9872727272727273
100,4,41,er,77881378,200,4.0,1.9849433241279208,0.02420634920634921,3.4133333333333336
100,4,41,ring,3502255041,200,4.0,0.0,0.5,12.878787878787879
100,4,41,small_world,3775615371,200,4.0,0.6324555320336759,0.39809523809523817,5.209292929292929
100,4,41,scale_free,3847795888,200,4.0,4.2895221179054435,0.09718580530190439,2.882222222222222
100,4,42,er,4155097959,200,4.0,1.8814887722226779,0.0313968253968254,3.4872727272727273
100,4,42,ring,1916774199,200,4.0,0.0,0.5,12.878787878787879
100,4,42,small_world,2827532513,200,4.0,0.4898979485566356,0.4033333333333332,5.868484848484848
100,4,42,scale_free,1496469427,200,4.0,3.794733192202055,0.15313073593073592,2.9731313131313133
100,4,43,er,770243188,200,4.0,2.0199009876724157,0.02066666666666667,3.509292929292929
100,4,43,ring,1020765920,200,4.0,0.0,0.5,12.878787878787879
100,4,43,small_world,3908686295,200,4.0,0.7071067811865476,0.37066666666666676,4.7327272727272724
100,4,43,scale_free,1182223222,200,4.0,3.6851051545376556,0.13189373433583962,2.9842424242424244
100,4,44,er,3497428758,200,4.0,1.8055470085267789,0.021793650793650796,3.4575757575757575
100,4,44,ring,1083035379,200,4.0,0.0,0.5,12.878787878787879
100,4,44,small_world,3096447461,200,4.0,0.648074069840786,0.3553333333333332,5.120404040404041
100,4,44,scale_free,142218559,200,4.0,4.451965857910413,0.15041181205045134,2.914747474747475
100,4,45,er,3394824407,200,4.0,1.9339079605813716,0.03195238095238095,3.5153535353535355
100,4,45,ring,557499011,200,4.0,0.0,0.5,12.878787878787879
100,4,45,small_world,1552122011,200,4.0,0.5099019513592785,0.409,5.3933333333333335
100,4,45,scale_free,1445066513,200,4.0,3.987480407475377,0.09351571692785615,2.955959595959596
100,4,46,er,799286768,200,4.0,1.772004514666935,0.040007936507936506,3.413939393939394
100,4,46,ring,3882303137,200,4.0,0.0,0.5,12.878787878787879
100,4,46,small_world,450450136,200,4.0,0.6164414002968976,0.4073333333333332,5.084242424242424
100,4,46,scale_free,3086850660,200,4.0,3.7336309405188937,0.12509906698273235,2.946868686868687
100,4,47,er,91101437,200,4.0,1.6431676725154984,0.02147619047619048,3.4494949494949494
100,4,47,ring,397328387,200,4.0,0.0,0.5,12.878787878787879
100,4,47,small_world,483926924,200,4.0,0.6324555320336759,0.386904761904762,4.966666666666667
100,4,47,scale_free,193761928,200,4.0,4.1012193308819755,0.16558140008140007,2.901818181818182
100,4,48,er,585819498,200,4.0,1.9183326093250879,0.03230952380952381,3.426262626262626
100,4,48,ring,3908236947,200,4.0,0.0,0.5,12.878787878787879
100,4,48,small_world,445606733,200,4.0,0.6633249580710799,0.3486666666666666,4.797979797979798
100,4,48,scale_free,1069556147,200,4.0,3.690528417449187,0.13681881120853392,2.9943434343434343
100,4,49,er,3852847898,200,4.0,1.8,0.050849206349206366,3.5135353535353535
100,4,49,ring,305601585,200,4.0,0.0,0.5,12.878787878787879
100,4,49,small_world,1945504295,200,4.0,0.7874007874011811,0.37200000000000005,4.734141414141414
100,4,49,scale_free,442670395,200,4.0,3.388214869219483,0.10523311483837801,3.0816161616161617
100,4,50,er,902622681,200,4.0,1.9949937343260002,0.0368975468975469,3.3492929292929294
100,4,50,ring,2979342795,200,4.0,0.0,0.5,12.878787878787879
100,4,50,small_world,2659662112,200,4.0,0.5099019513592785,0.4083333333333334,5.634343434343434
100,4,50,scale_free,1764079858,200,4.0,3.8832975677895196,0.20626067821067817,2.9731313131313133
100,4,51,er,1953885380,200,4.0,1.6792855623746665,0.046833333333333324,3.488888888888889
100,4,51,ring,2780197129,200,4.0,0.0,0.5,12.878787878787879
100,4,51,small_world,1509411299,200,4.0,0.5830951894845301,0.4140952380952379,5.333333333333333
100,4,51,scale_free,3969093751,200,4.0,3.714835124201342,0.11109459381198512,2.9971717171717174
100,4,52,er,1762090821,200,4.0,1.833030277982336,0.039238095238095246,3.4315151515151516
100,4,52,ring,1840927419,200,4.0,0.0,0.5,12.878787878787879
100,4,52,small_world,378032751,200,4.0,0.565685424949238,0.4086666666666666,5.51010101010101
100,4,52,scale_free,1007988995,200,4.0,3.4409301068170506,0.11168977882021361,3.0739393939393937
100,4,53,er,2561183495,200,4.0,1.8275666882497066,0.026730158730158732,3.528888888888889
100,4,53,ring,570130522,200,4.0,0.0,0.5,12.878787878787879
100,4,53,small_world,3504835845,200,4.0,0.565685424949238,0.3819999999999999,5.14929292929293
100,4,53,scale_free,371804019,200,4.0,4.671188285650665,0.14932946186604723,2.835757575757576
100,4,54,er,134162630,200,4.0,1.8547236990991407,0.04113492063492064,3.443232323232323
100,4,54,ring,1661807355,200,4.0,0.0,0.5,12.878787878787879
100,4,54,small_world,1452513895,200,4.0,0.6,0.40700000000000003,5.220606060606061
100,4,54,scale_free,1050629547,200,4.0,3.7416573867739413,0.11938224610638402,2.9713131313131314
100,4,55,er,1795046353,200,4.0,2.078460969082653,0.026547619047619056,3.4416161616161616
100,4,55,ring,4198584839,200,4.0,0.0,0.5,12.878787878787879
100,4,55,small_world,3880143926,200,4.0,0.6,0.3523333333333332,4.797575757575758
100,4,55,scale_free,4097105756,200,4.0,3.972404813208241,0.1592582972582972,2.993737373737374
100,4,56,er,3371209855,200,4.0,1.9493588689617927,0.02111904761904762,3.42989898989899
100,4,56,ring,2961296567,200,4.0,0.0,0.5,12.878787878787879
100,4,56,small_world,1637511122,200,4.0,0.6633249580710799,0.3389999999999999,4.564242424242424
100,4,56,scale_free,4186027857,200,4.0,4.534313619501853,0.1715074275318178,2.866060606060606
100,4,57,er,3544045004,200,4.0,1.5937377450509227,0.0245,3.46
100,4,57,ring,3735411930,200,4.0,0.0,0.5,12.878787878787879
100,4,57,small_world,1286697765,200,4.0,0.469041575982343,0.4073333333333332,5.4393939393939394
100,4,57,scale_free,3685592297,200,4.0,3.880721582386451,0.1476680304186025,2.9515151515151516
100,4,58,er,1236009105,200,4.0,1.772004514666935,0.03418253968253968,3.4426262626262627
100,4,58,ring,2067616281,200,4.0,0.0,0.5,12.878787878787879
100,4,58,small_world,888460939,200,4.0,0.5099019513592785,0.405,5.631515151515152
100,4,58,scale_free,1683571583,200,4.0,3.939543120718442,0.13289522977022977,3.003030303030303
100,4,59,er,895764569,200,4.0,1.9026297590440449,0.034539682539682544,3.4313131313131313
100,4,59,ring,274814658,200,4.0,0.0,0.5,12.878787878787879
100,4,59,small_world,1258127967,200,4.0,0.5477225575051661,0.3940000000000001,5.541818181818182
100,4,59,scale_free,1982645894,200,4.0,3.255764119219941,0.11481123778182602,3.0773737373737373
100,4,60,er,1179219735,200,4.0,1.5811388300841898,0.050619047619047605,3.554949494949495
100,4,60,ring,1324744714,200,4.0,0.0,0.5,12.878787878787879
100,4,60,small_world,1430327410,200,4.0,0.5099019513592785,0.37266666666666665,5.192525252525252
100,4,60,scale_free,127346220,200,4.0,3.9824615503479754,0.07240691863917015,2.908080808080808
100,4,61,er,71196090,200,4.0,1.969771560359221,0.03091269841269842,3.4171717171717173
100,4,61,ring,3533148410,200,4.0,0.0,0.5,12.878787878787879
100,4,61,small_world,2485322629,200,4.0,0.4898979485566356,0.39500000000000013,5.2727272727272725
100,4,61,scale_free,2964469220,200,4.0,3.8026306683663087,0.1754454267954268,2.967878787878788
100,4,62,er,1225730043,200,4.0,1.783255450012701,0.02826190476190477,3.4454545454545453
100,4,62,ring,692137228,200,4.0,0.0,0.5,12.878787878787879
100,4,62,small_world,2239536614,200,4.0,0.6,0.4059999999999999,5.134747474747475
100,4,62,scale_free,505565648,200,4.0,4.303486958270002,0.15601732185942713,2.938989898989899
100,4,63,er,4222679372,200,4.0,1.760681686165901,0.04603102453102452,3.4096969696969697
100,4,63,ring,3986551366,200,4.0,0.0,0.5,12.878787878787879
100,4,63,small_world,3193401661,200,4.0,0.565685424949238,0.3776666666666667,5.065454545454545
100,4,63,scale_free,1764921344,200,4.0,3.472751070837068,0.11189142982621243,3.068080808080808
100,4,64,er,4117953848,200,4.0,1.9390719429665315,0.028158730158730157,3.4214141414141412
100,4,64,ring,506891695,200,4.0,0.0,0.5,12.878787878787879
100,4,64,small_world,3177988555,200,4.0,0.6928203230275509,0.3496666666666666,4.451919191919192
100,4,64,scale_free,2211354041,200,4.0,3.3376638536557275,0.06364256854256853,3.0985858585858588
100,4,65,er,1169168259,200,4.0,2.078460969082653,0.03164862914862915,3.4086868686868685
100,4,65,ring,3953231320,200,4.0,0.0,0.5,12.878787878787879
100,4,65,small_world,2472248979,200,4.0,0.5099019513592785,0.41600000000000015,5.936161616161616
100,4,65,scale_free,3759190848,200,4.0,3.736308338453881,0.20773468415642327,2.988080808080808
100,4,66,er,3463513272,200,4.0,2.0,0.035349206349206345,3.4072727272727272
100,4,66,ring,1449074023,200,4.0,0.0,0.5,12.878787878787879
100,4,66,small_world,594185592,200,4.0,0.6164414002968976,0.3886666666666666,5.354949494949495
100,4,66,scale_free,3107204478,200,4.0,4.064480286580315,0.1579338082969662,2.9254545454545453
100,4,67,er,3356927321,200,4.0,1.697056274847714,0.013380952380952382,3.4864646464646465
100,4,67,ring,1901720480,200,4.0,0.0,0.5,12.878787878787879
100,4,67,small_world,2419702641,200,4.0,0.6,0.3893333333333333,5.2002020202020205
100,4,67,scale_free,3362178070,200,4.0,3.3075670817082456,0.0695332896377788,3.0545454545454547
100,4,68,er,1240889785,200,4.0,1.8601075237738274,0.05134559884559883,3.525858585858586
100,4,68,ring,443877172,200,4.0,0.0,0.5,12.878787878787879
100,4,68,small_world,283104381,200,4.0,0.5830951894845301,0.4219999999999998,5.163232323232323
100,4,68,scale_free,3502468985,200,4.0,3.3970575502926055,0.07536368017946965,3.0662626262626262
100,4,69,er,2493208143,200,4.0,1.9131126469708992,0.03483333333333335,3.4416161616161616
100,4,69,ring,1329899833,200,4.0,0.0,0.5,12.878787878787879
100,4,69,small_world,3042327449,200,4.0,0.5291502622129182,0.4066666666666666,5.575757575757576
100,4,69,scale_free,3480447724,200,4.0,3.97994974842648,0.15340149295149297,2.9145454545454546
100,4,70,er,1824281731,200,4.0,2.0,0.03747619047619048,3.433333333333333
100,4,70,ring,436560397,200,4.0,0.0,0.5,12.878787878787879
100,4,70,small_world,1433556704,200,4.0,0.5830951894845301,0.3683333333333335,5.145656565656566
100,4,70,scale_free,2403820669,200,4.0,3.4899856733230297,0.10910656565656567,3.070909090909091
100,4,71,er,2379026718,200,4.0,1.876166303929372,0.03098412698412699,3.410909090909091
100,4,71,ring,328846555,200,4.0,0.0,0.5,12.878787878787879
100,4,71,small_world,3423596106,200,4.0,0.6324555320336759,0.3616666666666667,4.99030303030303
100,4,71,scale_free,1042566136,200,4.0,3.54400902933387,0.13976080586080586,3.064040404040404
100,4,72,er,1881595082,200,4.0,1.9493588689617927,0.028920634920634923,3.408080808080808
100,4,72,ring,551982515,200,4.0,0.0,0.5,12.878787878787879
100,4,72,small_world,451769983,200,4.0,0.5477225575051661,0.41766666666666663,5.678585858585858
100,4,72,scale_free,3487958565,200,4.0,4.052159917870962,0.1268261447358971,2.9404040404040406
100,4,73,er,909179995,200,4.0,2.1400934559032696,0.05800000000000001,3.3993939393939394
100,4,73,ring,944801324,200,4.0,0.0,0.5,12.878787878787879
100,4,73,small_world,3240382266,200,4.0,0.6164414002968976,0.3876666666666668,5.058989898989899
100,4,73,scale_free,505574380,200,4.0,3.5468295701936396,0.0886806818912082,2.9963636363636366
100,4,74,er,2953234875,200,4.0,1.7204650534085253,0.0208968253968254,3.4923232323232325
100,4,74,ring,3904460463,200,4.0,0.0,0.5,12.878787878787879
100,4,74,small_world,2345454227,200,4.0,0.6324555320336759,0.36699999999999994,5.068282828282828
100,4,74,scale_free,193159667,200,4.0,3.5972211497209896,0.1027579413975295,3.0064646464646465
100,4,75,er,3622495407,200,4.0,1.760681686165901,0.02134126984126984,3.4838383838383837
100,4,75,ring,1075203736,200,4.0,0.0,0.5,12.878787878787879
100,4,75,small_world,2291801325,200,4.0,0.6324555320336759,0.36833333333333323,4.834949494949495
100,4,75,scale_free,3184682698,200,4.0,4.280186911806539,0.169909207280175,2.8913131313131313
100,4,76,er,781423583,200,4.0,1.865475810617763,0.029412698412698418,3.501818181818182
