num_nodes,mean_degree,topology,corrupt_ratio,direct_recovery_rate_mean,direct_recovery_rate_ci_low,direct_recovery_rate_ci_high,hssp_eligible_rate_mean,hssp_eligible_rate_ci_low,hssp_eligible_rate_ci_high,structural_attackable_rate_mean,structural_attackable_rate_ci_low,structural_attackable_rate_ci_high,hssp_rank_attackable_rate_mean,hssp_rank_attackable_rate_ci_low,hssp_rank_attackable_rate_ci_high,hlcp_rank_attackable_rate_mean,hlcp_rank_attackable_rate_ci_low,hlcp_rank_attackable_rate_ci_high,hssp_tractable_attackable_rate_mean,hssp_tractable_attackable_rate_ci_low,hssp_tractable_attackable_rate_ci_high,hlcp_tractable_attackable_rate_mean,hlcp_tractable_attackable_rate_ci_low,hlcp_tractable_attackable_rate_ci_high,max_core_fraction_mean,max_core_fraction_ci_low,max_core_fraction_ci_high,hssp_feasible_core_probability_mean,hssp_feasible_core_probability_ci_low,hssp_feasible_core_probability_ci_high,hlcp_feasible_core_probability_mean,hlcp_feasible_core_probability_ci_low,hlcp_feasible_core_probability_ci_high,eligible_core_count_mean,eligible_core_count_ci_low,eligible_core_count_ci_high,max_core_honest_size_mean,max_core_honest_size_ci_low,max_core_honest_size_ci_high
100,4,ring,0.2,0.0,0.0,0.0,0.00525,0.001961504749874039,0.008538495250125962,0.00525,0.001961504749874039,0.008538495250125962,0.004375,0.0015166666666666666,0.007233333333333335,0.004375,0.0015166666666666666,0.007233333333333335,0.004375,0.0015166666666666666,0.007233333333333335,0.004375,0.0015166666666666666,0.007233333333333335,0.004,0.0012829301284529534,0.006717069871547047,0.09,0.03362579571212636,0.14637420428787362,0.09,0.03362579571212636,0.14637420428787362,0.15,0.056042992853543944,0.24395700714645605,0.32,0.10263441027623624,0.5373655897237638
100,4,ring,0.3,0.0,0.0,0.0,0.040142857142857154,0.029729182372526454,0.050556531913187853,0.040142857142857154,0.029729182372526454,0.050556531913187853,0.019857142857142858,0.013705955405056303,0.026008330309229413,0.019857142857142858,0.013705955405056303,0.026008330309229413,0.019857142857142858,0.013705955405056303,0.026008330309229413,0.019857142857142858,0.013705955405056303,0.026008330309229413,0.029857142857142856,0.021956618900601823,0.03775766681368389,0.38,0.28438498068194557,0.47561501931805444,0.38,0.28438498068194557,0.47561501931805444,0.79,0.59640035478787,0.9835996452121301,2.09,1.5369633230421273,2.6430366769578724
100,4,ring,0.4,0.0005,-6.005891945936638e-05,0.0010600589194593663,0.1545,0.13122520116455294,0.17777479883544706,0.15500000000000003,0.13175001418003646,0.1782499858199636,0.0555,0.043294417001175665,0.06770558299882434,0.0555,0.043294417001175665,0.06770558299882434,0.05366666666666666,0.0418786528947512,0.06545468043858213,0.05366666666666666,0.0418786528947512,0.06545468043858213,0.09733333333333334,0.08211918161297292,0.11254748505369376,0.63,0.5348936289295937,0.7251063710704063,0.63,0.5348936289295937,0.7251063710704063,2.02,1.7386732845816437,2.301326715418356,5.84,4.927150896778374,6.752849103221625
100,4,ring,0.5,0.0028000000000000004,0.0013237768091880861,0.004276223190811915,0.49620000000000003,0.4598487177923335,0.5325512822076666,0.49900000000000005,0.4628513339028111,0.535148666097189,0.17559999999999998,0.1482672317456785,0.20293276825432147,0.17559999999999998,0.1482672317456785,0.20293276825432147,0.15219999999999997,0.12910020415149898,0.17529979584850097,0.15219999999999997,0.12910020415149898,0.17529979584850097,0.256,0.23068117799986051,0.28131882200013947,0.85,0.7796614248686031,0.9203385751313968,0.85,0.7796614248686031,0.9203385751313968,3.89,3.5700606648412574,4.209939335158743,12.8,11.534058899993026,14.065941100006976
100,4,ring,0.6,0.011249999999999998,0.00818440812642101,0.014315591873578986,0.8452500000000001,0.8125559122664775,0.8779440877335226,0.8564999999999998,0.8244129636296789,0.8885870363703208,0.48275,0.4423994534727161,0.523100546527284,0.48275,0.4423994534727161,0.523100546527284,0.3929999999999999,0.35523000742131466,0.43076999257868515,0.3929999999999999,0.35523000742131466,0.43076999257868515,0.32824999999999993,0.2995880354279174,0.35691196457208246,1.0,1.0,1.0,1.0,1.0,1.0,5.44,5.123199163351783,5.7568008366482175,13.13,11.9835214171167,14.276478582883302
100,4,ring,0.7,0.04799999999999999,0.03957470922880849,0.05642529077119148,0.9233333333333335,0.9036893870898223,0.9429772795768446,0.9713333333333334,0.9550622844121165,0.9876043822545503,0.8153333333333334,0.7753662967697816,0.8553003698968851,0.8153333333333334,0.7753662967697816,0.8553003698968851,0.7536666666666666,0.7105199276864839,0.7968134056468493,0.7536666666666666,0.7105199276864839,0.7968134056468493,0.30199999999999994,0.28376001043574434,0.32023998956425553,1.0,1.0,1.0,1.0,1.0,1.0,6.21,5.951210716347579,6.468789283652421,9.06,8.512800313072333,9.607199686927668
100,4,ring,0.8,0.17800000000000002,0.1630419220161915,0.19295807798380854,0.8144999999999999,0.7955904909817009,0.8334095090182989,0.9925000000000002,0.9839844230668118,1.0010155769331885,0.958,0.9348290547661451,0.9811709452338548,0.958,0.9348290547661451,0.9811709452338548,0.9520000000000001,0.9263946672221066,0.9776053327778935,0.9520000000000001,0.9263946672221066,0.9776053327778935,0.287,0.2694018453676345,0.30459815463236545,1.0,1.0,1.0,1.0,1.0,1.0,4.89,4.678030194641221,5.101969805358778,5.74,5.38803690735269,6.09196309264731
100,4,ring,0.9,0.44599999999999995,0.4101699445614819,0.481830055438518,0.554,0.518169944561482,0.5898300554385181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.283,0.26450939698116904,0.3014906030188309,0.99,0.9704,1.0096,0.99,0.9704,1.0096,2.3,2.1340154564820306,2.465984543517969,2.83,2.6450939698116906,3.0149060301883095
100,4,scale_free,0.1,0.004777777777777778,0.0033507201307742297,0.006204835424781327,0.0005555555555555556,-0.00022598416812663136,0.0013370952792377425,0.005333333333333333,0.0037107039854081137,0.006955962681258553,0.005333333333333333,0.0037107039854081137,0.006955962681258553,0.005333333333333333,0.0037107039854081137,0.006955962681258553,0.005333333333333333,0.0037107039854081137,0.006955962681258553,0.005333333333333333,0.0037107039854081137,0.006955962681258553,0.0005555555555555556,-0.00022598416812663136,0.0013370952792377425,0.02,-0.007578237650712773,0.04757823765071277,0.02,-0.007578237650712773,0.04757823765071277,0.02,-0.007578237650712773,0.04757823765071277,0.05,-0.02033857513139678,0.12033857513139679
100,4,scale_free,0.2,0.012624999999999997,0.010521317622487996,0.014728682377511999,0.002125,0.0006868991374353848,0.0035631008625646157,0.01475,0.012253908307498753,0.017246091692501245,0.01475,0.012253908307498753,0.017246091692501245,0.01475,0.012253908307498753,0.017246091692501245,0.01475,0.012253908307498753,0.017246091692501245,0.01475,0.012253908307498753,0.017246091692501245,0.002125,0.0006868991374353848,0.0035631008625646157,0.08,0.026558654828519018,0.13344134517148099,0.08,0.026558654828519018,0.13344134517148099,0.08,0.026558654828519018,0.13344134517148099,0.17,0.05495193099483074,0.28504806900516927
