num_nodes,mean_degree,trial,topology,corrupt_ratio,partition_seed,core_index,core_honest_size,core_corrupt_size,core_total_size,binary_rank,metropolis_rank,hssp_rank_feasible,hlcp_rank_feasible,tractable
100,4,0,ring,0.4,2893921585,0,2,2,4,2,2,True,True,True
100,4,0,ring,0.4,2893921585,1,2,2,4,2,2,True,True,True
100,4,0,ring,0.4,2893921585,2,4,4,8,3,3,False,False,True
100,4,0,small_world,0.4,2893921585,0,4,4,8,4,4,True,True,True
100,4,0,small_world,0.4,2893921585,1,2,2,4,2,2,True,True,True
100,4,0,er,0.5,2893921585,0,42,42,84,38,38,False,False,False
100,4,0,ring,0.5,2893921585,0,6,7,13,6,6,True,True,True
100,4,0,ring,0.5,2893921585,1,6,9,15,6,6,True,True,True
100,4,0,ring,0.5,2893921585,2,2,2,4,2,2,True,True,True
100,4,0,ring,0.5,2893921585,3,9,12,21,8,8,False,False,True
100,4,0,ring,0.5,2893921585,4,2,2,4,2,2,True,True,True
100,4,0,ring,0.5,2893921585,5,3,5,8,3,3,True,True,True
100,4,0,small_world,0.5,2893921585,0,34,38,72,30,30,False,False,False
100,4,0,small_world,0.5,2893921585,1,7,8,15,7,7,True,True,True
100,4,0,er,0.6,2893921585,0,32,42,74,31,31,False,False,False
100,4,0,ring,0.6,2893921585,0,5,8,13,5,5,True,True,True
100,4,0,ring,0.6,2893921585,1,7,11,18,7,7,True,True,True
100,4,0,ring,0.6,2893921585,2,7,13,20,7,7,True,True,True
100,4,0,ring,0.6,2893921585,3,7,7,14,6,6,False,False,True
100,4,0,ring,0.6,2893921585,4,4,6,10,4,4,True,True,True
100,4,0,small_world,0.6,2893921585,0,29,42,71,27,27,False,False,False
100,4,0,small_world,0.6,2893921585,1,2,5,7,2,2,True,True,True
100,4,0,small_world,0.6,2893921585,2,4,4,8,4,4,True,True,True
100,4,0,small_world,0.6,2893921585,3,3,5,8,3,3,True,True,True
100,4,0,scale_free,0.6,2893921585,0,32,39,71,28,28,False,False,False
100,4,0,er,0.7,2893921585,0,23,37,60,23,23,True,True,False
100,4,0,ring,0.7,2893921585,0,3,7,10,3,3,True,True,True
100,4,0,ring,0.7,2893921585,1,2,7,9,2,2,True,True,True
100,4,0,ring,0.7,2893921585,2,2,4,6,2,2,True,True,True
100,4,0,ring,0.7,2893921585,3,7,13,20,7,7,True,True,True
100,4,0,ring,0.7,2893921585,4,5,6,11,5,5,True,True,True
100,4,0,ring,0.7,2893921585,5,6,8,14,6,6,True,True,True
100,4,0,ring,0.7,2893921585,6,3,4,7,3,3,True,True,True
100,4,0,small_world,0.7,2893921585,0,23,42,65,23,23,True,True,False
100,4,0,small_world,0.7,2893921585,1,2,4,6,2,2,True,True,True
100,4,0,small_world,0.7,2893921585,2,3,6,9,3,3,True,True,True
100,4,0,scale_free,0.7,2893921585,0,27,45,72,26,26,False,False,False
100,4,0,er,0.8,2893921585,0,9,19,28,9,9,True,True,True
100,4,0,er,0.8,2893921585,1,2,3,5,2,2,True,True,True
100,4,0,ring,0.8,2893921585,0,2,7,9,2,2,True,True,True
100,4,0,ring,0.8,2893921585,1,5,15,20,5,5,True,True,True
100,4,0,ring,0.8,2893921585,2,4,5,9,4,4,True,True,True
100,4,0,ring,0.8,2893921585,3,3,7,10,3,3,True,True,True
100,4,0,small_world,0.8,2893921585,0,15,41,56,15,15,True,True,False
100,4,0,small_world,0.8,2893921585,1,3,7,10,3,3,True,True,True
100,4,0,scale_free,0.8,2893921585,0,17,36,53,17,17,True,True,False
100,4,0,er,0.9,2893921585,0,8,19,27,8,8,True,True,True
100,4,0,ring,0.9,2893921585,0,2,7,9,2,2,True,True,True
100,4,0,ring,0.9,2893921585,1,3,6,9,3,3,True,True,True
100,4,0,ring,0.9,2893921585,2,2,4,6,2,2,True,True,True
100,4,0,small_world,0.9,2893921585,0,2,7,9,2,2,True,True,True
100,4,0,small_world,0.9,2893921585,1,3,7,10,3,3,True,True,True
100,4,0,small_world,0.9,2893921585,2,2,7,9,2,2,True,True,True
100,4,0,small_world,0.9,2893921585,3,2,4,6,2,2,True,True,True
100,4,0,scale_free,0.9,2893921585,0,8,24,32,8,8,True,True,True
100,4,1,ring,0.3,2203331419,0,7,7,14,5,5,False,False,True
100,4,1,ring,0.4,2203331419,0,7,7,14,5,5,False,False,True
100,4,1,ring,0.4,2203331419,1,2,2,4,2,2,True,True,True
100,4,1,ring,0.4,2203331419,2,9,10,19,7,7,False,False,True
100,4,1,ring,0.5,2203331419,0,13,13,26,11,11,False,False,False
100,4,1,ring,0.5,2203331419,1,6,6,12,5,5,False,False,True
100,4,1,small_world,0.5,2203331419,0,31,31,62,28,28,False,False,False
100,4,1,small_world,0.5,2203331419,1,6,6,12,5,5,False,False,True
100,4,1,er,0.6,2203331419,0,35,46,81,34,34,False,False,False
100,4,1,ring,0.6,2203331419,0,4,6,10,3,3,False,False,True
100,4,1,ring,0.6,2203331419,1,6,7,13,6,6,True,True,True
100,4,1,ring,0.6,2203331419,2,6,7,13,6,6,True,True,True
100,4,1,ring,0.6,2203331419,3,6,6,12,5,5,False,False,True
100,4,1,ring,0.6,2203331419,4,15,19,34,14,14,False,False,False
100,4,1,small_world,0.6,2203331419,0,22,28,50,21,21,False,False,False
100,4,1,small_world,0.6,2203331419,1,6,6,12,5,5,False,False,True
100,4,1,small_world,0.6,2203331419,2,9,11,20,8,8,False,False,True
100,4,1,er,0.7,2203331419,0,26,48,74,26,26,True,True,False
100,4,1,ring,0.7,2203331419,0,4,6,10,3,3,False,False,True
100,4,1,ring,0.7,2203331419,1,4,9,13,4,4,True,True,True
100,4,1,ring,0.7,2203331419,2,5,8,13,5,5,True,True,True
100,4,1,ring,0.7,2203331419,3,8,14,22,8,8,True,True,True
100,4,1,small_world,0.7,2203331419,0,25,37,62,24,24,False,False,False
100,4,1,small_world,0.7,2203331419,1,2,6,8,2,2,True,True,True
100,4,1,scale_free,0.7,2203331419,0,28,40,68,25,25,False,False,False
100,4,1,er,0.8,2203331419,0,13,30,43,13,13,True,True,False
100,4,1,er,0.8,2203331419,1,2,4,6,2,2,True,True,True
100,4,1,ring,0.8,2203331419,0,3,8,11,3,3,True,True,True
100,4,1,ring,0.8,2203331419,1,2,5,7,2,2,True,True,True
100,4,1,ring,0.8,2203331419,2,3,7,10,3,3,True,True,True
100,4,1,ring,0.8,2203331419,3,3,9,12,3,3,True,True,True
100,4,1,ring,0.8,2203331419,4,5,7,12,5,5,True,True,True
100,4,1,small_world,0.8,2203331419,0,11,25,36,11,11,True,True,False
100,4,1,small_world,0.8,2203331419,1,2,4,6,2,2,True,True,True
100,4,1,small_world,0.8,2203331419,2,2,6,8,2,2,True,True,True
100,4,1,scale_free,0.8,2203331419,0,16,36,52,16,16,True,True,False
100,4,1,er,0.9,2203331419,0,6,22,28,6,6,True,True,True
100,4,1,ring,0.9,2203331419,0,4,7,11,4,4,True,True,True
100,4,1,small_world,0.9,2203331419,0,4,8,12,4,4,True,True,True
100,4,1,scale_free,0.9,2203331419,0,2,3,5,2,2,True,True,True
100,4,1,scale_free,0.9,2203331419,1,4,15,19,4,4,True,True,True
100,4,2,er,0.5,1531128707,0,40,40,80,37,37,False,False,False
100,4,2,ring,0.5,1531128707,0,7,8,15,7,7,True,True,True
100,4,2,ring,0.5,1531128707,1,7,8,15,7,7,True,True,True
100,4,2,ring,0.5,1531128707,2,8,11,19,8,8,True,True,True
100,4,2,small_world,0.5,1531128707,0,11,13,24,11,11,True,True,False
100,4,2,scale_free,0.5,1531128707,0,35,40,75,27,27,False,False,False
100,4,2,er,0.6,1531128707,0,32,47,79,32,32,True,True,False
100,4,2,ring,0.6,1531128707,0,9,13,22,8,8,False,False,True
100,4,2,ring,0.6,1531128707,1,2,2,4,2,2,True,True,True
100,4,2,ring,0.6,1531128707,2,13,16,29,13,13,True,True,False
100,4,2,ring,0.6,1531128707,3,7,8,15,7,7,True,True,True
100,4,2,ring,0.6,1531128707,4,8,11,19,8,8,True,True,True
100,4,2,small_world,0.6,1531128707,0,27,39,66,25,26,False,False,False
100,4,2,small_world,0.6,1531128707,1,2,3,5,2,2,True,True,True
100,4,2,small_world,0.6,1531128707,2,11,13,24,11,11,True,True,False
100,4,2,scale_free,0.6,1531128707,0,33,40,73,26,26,False,False,False
100,4,2,er,0.7,1531128707,0,28,52,80,28,28,True,True,False
100,4,2,ring,0.7,1531128707,0,3,3,6,2,2,False,False,True
100,4,2,ring,0.7,1531128707,1,2,2,4,2,2,True,True,True
100,4,2,ring,0.7,1531128707,2,3,6,9,3,3,True,True,True
100,4,2,ring,0.7,1531128707,3,4,8,12,4,4,True,True,True
100,4,2,ring,0.7,1531128707,4,6,9,15,6,6,True,True,True
100,4,2,ring,0.7,1531128707,5,6,11,17,6,6,True,True,True
100,4,2,ring,0.7,1531128707,6,4,9,13,4,4,True,True,True
100,4,2,small_world,0.7,1531128707,0,14,25,39,13,13,False,False,False
100,4,2,small_world,0.7,1531128707,1,2,3,5,2,2,True,True,True
100,4,2,small_world,0.7,1531128707,2,4,11,15,4,4,True,True,True
100,4,2,small_world,0.7,1531128707,3,9,16,25,9,9,True,True,True
100,4,2,scale_free,0.7,1531128707,0,29,42,71,26,26,False,False,False
100,4,2,er,0.8,1531128707,0,18,46,64,18,18,True,True,False
100,4,2,ring,0.8,1531128707,0,3,3,6,2,2,False,False,True
100,4,2,ring,0.8,1531128707,1,2,2,4,2,2,True,True,True
100,4,2,ring,0.8,1531128707,2,2,6,8,2,2,True,True,True
100,4,2,ring,0.8,1531128707,3,4,7,11,4,4,True,True,True
100,4,2,ring,0.8,1531128707,4,5,8,13,5,5,True,True,True
100,4,2,ring,0.8,1531128707,5,2,5,7,2,2,True,True,True
100,4,2,small_world,0.8,1531128707,0,5,11,16,4,4,False,False,True
100,4,2,small_world,0.8,1531128707,1,2,3,5,2,2,True,True,True
100,4,2,small_world,0.8,1531128707,2,2,7,9,2,2,True,True,True
100,4,2,small_world,0.8,1531128707,3,4,7,11,4,4,True,True,True
100,4,2,small_world,0.8,1531128707,4,2,5,7,2,2,True,True,True
100,4,2,small_world,0.8,1531128707,5,3,3,6,3,3,True,True,True
100,4,2,small_world,0.8,1531128707,6,2,5,7,2,2,True,True,True
100,4,2,scale_free,0.8,1531128707,0,19,44,63,18,18,False,False,False
100,4,2,er,0.9,1531128707,0,4,11,15,4,4,True,True,True
100,4,2,er,0.9,1531128707,1,3,8,11,3,3,True,True,True
100,4,2,ring,0.9,1531128707,0,2,4,6,2,2,True,True,True
100,4,2,ring,0.9,1531128707,1,2,7,9,2,2,True,True,True
100,4,2,ring,0.9,1531128707,2,2,4,6,2,2,True,True,True
100,4,2,ring,0.9,1531128707,3,2,5,7,2,2,True,True,True
100,4,2,small_world,0.9,1531128707,0,2,3,5,2,2,True,True,True
100,4,2,small_world,0.9,1531128707,1,2,8,10,2,2,True,True,True
100,4,2,small_world,0.9,1531128707,2,2,4,6,2,2,True,True,True
100,4,2,small_world,0.9,1531128707,3,2,5,7,2,2,True,True,True
100,4,2,scale_free,0.9,1531128707,0,5,12,17,5,5,True,True,True
100,4,2,scale_free,0.9,1531128707,1,2,3,5,2,2,True,True,True
100,4,3,ring,0.3,3259956085,0,11,12,23,9,9,False,False,False
100,4,3,er,0.5,3259956085,0,37,39,76,34,34,False,False,False
100,4,3,er,0.5,3259956085,1,2,2,4,2,2,True,True,True
100,4,3,ring,0.5,3259956085,0,8,15,23,8,8,True,True,True
100,4,3,ring,0.5,3259956085,1,5,5,10,5,5,True,True,True
100,4,3,ring,0.5,3259956085,2,2,2,4,2,2,True,True,True
100,4,3,ring,0.5,3259956085,3,2,2,4,2,2,True,True,True
100,4,3,ring,0.5,3259956085,4,15,16,31,13,13,False,False,False
100,4,3,small_world,0.5,3259956085,0,25,33,58,24,24,False,False,False
100,4,3,small_world,0.5,3259956085,1,2,2,4,2,2,True,True,True
100,4,3,small_world,0.5,3259956085,2,2,2,4,2,2,True,True,True
100,4,3,er,0.6,3259956085,0,32,41,73,31,31,False,False,False
100,4,3,er,0.6,3259956085,1,2,2,4,2,2,True,True,True
100,4,3,ring,0.6,3259956085,0,6,14,20,6,6,True,True,True
100,4,3,ring,0.6,3259956085,1,4,6,10,4,4,True,True,True
100,4,3,ring,0.6,3259956085,2,5,6,11,5,5,True,True,True
100,4,3,ring,0.6,3259956085,3,14,17,31,12,12,False,False,False
100,4,3,small_world,0.6,3259956085,0,29,41,70,27,27,False,False,False
100,4,3,small_world,0.6,3259956085,1,9,12,21,8,8,False,False,True
100,4,3,scale_free,0.6,3259956085,0,35,38,73,30,30,False,False,False
100,4,3,er,0.7,3259956085,0,26,44,70,26,26,True,True,False
100,4,3,ring,0.7,3259956085,0,2,5,7,2,2,True,True,True
100,4,3,ring,0.7,3259956085,1,2,6,8,2,2,True,True,True
100,4,3,ring,0.7,3259956085,2,4,8,12,4,4,True,True,True
100,4,3,ring,0.7,3259956085,3,2,4,6,2,2,True,True,True
100,4,3,ring,0.7,3259956085,4,7,7,14,6,6,False,False,True
100,4,3,ring,0.7,3259956085,5,4,4,8,3,3,False,False,True
100,4,3,ring,0.7,3259956085,6,9,15,24,8,8,False,False,True
100,4,3,small_world,0.7,3259956085,0,18,30,48,17,17,False,False,False
100,4,3,small_world,0.7,3259956085,1,2,6,8,2,2,True,True,True
100,4,3,small_world,0.7,3259956085,2,4,5,9,3,3,False,False,True
100,4,3,small_world,0.7,3259956085,3,4,8,12,4,4,True,True,True
100,4,3,small_world,0.7,3259956085,4,2,3,5,2,2,True,True,True
100,4,3,scale_free,0.7,3259956085,0,25,34,59,23,23,False,False,False
100,4,3,er,0.8,3259956085,0,2,5,7,2,2,True,True,True
100,4,3,er,0.8,3259956085,1,15,28,43,15,15,True,True,False
100,4,3,ring,0.8,3259956085,0,4,8,12,4,4,True,True,True
100,4,3,ring,0.8,3259956085,1,9,10,19,8,8,False,False,True
100,4,3,ring,0.8,3259956085,2,4,7,11,4,4,True,True,True
100,4,3,small_world,0.8,3259956085,0,9,13,22,9,9,True,True,True
100,4,3,small_world,0.8,3259956085,1,2,7,9,2,2,True,True,True
100,4,3,small_world,0.8,3259956085,2,4,8,12,4,4,True,True,True
100,4,3,small_world,0.8,3259956085,3,4,6,10,4,4,True,True,True
100,4,3,scale_free,0.8,3259956085,0,2,4,6,2,2,True,True,True
100,4,3,scale_free,0.8,3259956085,1,13,20,33,13,13,True,True,False
100,4,3,scale_free,0.8,3259956085,2,2,4,6,2,2,True,True,True
100,4,3,er,0.9,3259956085,0,2,6,8,2,2,True,True,True
100,4,3,er,0.9,3259956085,1,5,13,18,5,5,True,True,True
100,4,3,ring,0.9,3259956085,0,6,13,19,6,6,True,True,True
100,4,3,ring,0.9,3259956085,1,2,6,8,2,2,True,True,True
100,4,3,small_world,0.9,3259956085,0,6,15,21,6,6,True,True,True
100,4,3,small_world,0.9,3259956085,1,2,6,8,2,2,True,True,True
100,4,3,scale_free,0.9,3259956085,0,3,5,8,3,3,True,True,True
100,4,3,scale_free,0.9,3259956085,1,2,7,9,2,2,True,True,True
100,4,4,er,0.2,3856624232,0,2,2,4,2,2,True,True,True
100,4,4,scale_free,0.2,3856624232,0,2,2,4,2,2,True,True,True
100,4,4,ring,0.4,3856624232,0,13,13,26,12,12,False,False,False
100,4,4,ring,0.4,3856624232,1,9,9,18,8,8,False,False,True
100,4,4,ring,0.4,3856624232,2,2,2,4,2,2,True,True,True
100,4,4,er,0.5,3856624232,0,2,2,4,2,2,True,True,True
100,4,4,er,0.5,3856624232,1,37,42,79,33,33,False,False,False
100,4,4,ring,0.5,3856624232,0,9,13,22,9,9,True,True,True
100,4,4,ring,0.5,3856624232,1,12,12,24,11,11,False,False,False
100,4,4,ring,0.5,3856624232,2,9,9,18,8,8,False,False,True
100,4,4,small_world,0.5,3856624232,0,42,43,85,38,38,False,False,False
100,4,4,er,0.6,3856624232,0,29,40,69,29,29,True,True,False
100,4,4,er,0.6,3856624232,1,2,3,5,2,2,True,True,True
100,4,4,er,0.6,3856624232,2,2,5,7,2,2,True,True,True
100,4,4,ring,0.6,3856624232,0,7,10,17,7,7,True,True,True
100,4,4,ring,0.6,3856624232,1,10,14,24,10,10,True,True,True
100,4,4,ring,0.6,3856624232,2,10,14,24,10,10,True,True,True
100,4,4,ring,0.6,3856624232,3,7,11,18,7,7,True,True,True
100,4,4,small_world,0.6,3856624232,0,6,9,15,6,6,True,True,True
100,4,4,small_world,0.6,3856624232,1,6,8,14,4,4,False,False,True
100,4,4,small_world,0.6,3856624232,2,22,33,55,22,22,True,True,False
100,4,4,scale_free,0.6,3856624232,0,34,49,83,31,31,False,False,False
100,4,4,er,0.7,3856624232,0,27,51,78,27,27,True,True,False
100,4,4,ring,0.7,3856624232,0,7,10,17,7,7,True,True,True
100,4,4,ring,0.7,3856624232,1,6,11,17,6,6,True,True,True
100,4,4,ring,0.7,3856624232,2,3,7,10,3,3,True,True,True
100,4,4,ring,0.7,3856624232,3,4,10,14,4,4,True,True,True
100,4,4,ring,0.7,3856624232,4,10,18,28,10,10,True,True,True
100,4,4,small_world,0.7,3856624232,0,25,43,68,24,24,False,False,False
100,4,4,small_world,0.7,3856624232,1,2,6,8,2,2,True,True,True
100,4,4,small_world,0.7,3856624232,2,3,7,10,3,3,True,True,True
100,4,4,scale_free,0.7,3856624232,0,27,52,79,26,26,False,False,False
100,4,4,er,0.8,3856624232,0,17,39,56,17,17,True,True,False
100,4,4,ring,0.8,3856624232,0,4,8,12,4,4,True,True,True
100,4,4,ring,0.8,3856624232,1,2,6,8,2,2,True,True,True
100,4,4,ring,0.8,3856624232,2,3,6,9,3,3,True,True,True
100,4,4,ring,0.8,3856624232,3,2,6,8,2,2,True,True,True
100,4,4,ring,0.8,3856624232,4,7,14,21,7,7,True,True,True
100,4,4,small_world,0.8,3856624232,0,18,41,59,18,18,True,True,False
100,4,4,scale_free,0.8,3856624232,0,18,43,61,17,17,False,False,False
100,4,4,er,0.9,3856624232,0,10,30,40,10,10,True,True,True
100,4,4,ring,0.9,3856624232,0,2,4,6,2,2,True,True,True
100,4,4,ring,0.9,3856624232,1,2,6,8,2,2,True,True,True
100,4,4,ring,0.9,3856624232,2,3,8,11,3,3,True,True,True
100,4,4,small_world,0.9,3856624232,0,3,7,10,3,3,True,True,True
100,4,4,small_world,0.9,3856624232,1,2,7,9,2,2,True,True,True
100,4,4,small_world,0.9,3856624232,2,3,9,12,3,3,True,True,True
100,4,4,scale_free,0.9,3856624232,0,10,34,44,10,10,True,True,True
100,4,5,ring,0.3,1242737268,0,2,2,4,2,2,True,True,True
100,4,5,ring,0.4,1242737268,0,2,2,4,2,2,True,True,True
100,4,5,ring,0.4,1242737268,1,5,6,11,4,4,False,False,True
100,4,5,ring,0.4,1242737268,2,5,5,10,4,4,False,False,True
100,4,5,ring,0.4,1242737268,3,2,2,4,2,2,True,True,True
100,4,5,small_world,0.4,1242737268,0,12,12,24,10,10,False,False,False
100,4,5,er,0.5,1242737268,0,44,46,90,41,41,False,False,False
100,4,5,er,0.5,1242737268,1,2,2,4,2,2,True,True,True
100,4,5,ring,0.5,1242737268,0,3,4,7,3,3,True,True,True
100,4,5,ring,0.5,1242737268,1,6,9,15,6,6,True,True,True
100,4,5,ring,0.5,1242737268,2,9,9,18,8,8,False,False,True
100,4,5,ring,0.5,1242737268,3,3,3,6,2,2,False,False,True
100,4,5,ring,0.5,1242737268,4,4,6,10,4,4,True,True,True
100,4,5,small_world,0.5,1242737268,0,3,4,7,3,3,True,True,True
100,4,5,small_world,0.5,1242737268,1,19,23,42,19,19,True,True,False
100,4,5,small_world,0.5,1242737268,2,13,13,26,13,13,True,True,False
100,4,5,er,0.6,1242737268,0,38,48,86,38,38,True,True,False
100,4,5,er,0.6,1242737268,1,2,2,4,2,2,True,True,True
100,4,5,ring,0.6,1242737268,0,3,4,7,3,3,True,True,True
100,4,5,ring,0.6,1242737268,1,3,7,10,3,3,True,True,True
100,4,5,ring,0.6,1242737268,2,19,27,46,18,18,False,False,False
100,4,5,ring,0.6,1242737268,3,3,5,8,3,3,True,True,True
100,4,5,small_world,0.6,1242737268,0,3,4,7,3,3,True,True,True
100,4,5,small_world,0.6,1242737268,1,18,22,40,18,18,True,True,False
100,4,5,small_world,0.6,1242737268,2,8,17,25,8,8,True,True,True
100,4,5,small_world,0.6,1242737268,3,2,3,5,2,2,True,True,True
100,4,5,small_world,0.6,1242737268,4,5,5,10,5,5,True,True,True
100,4,5,scale_free,0.6,1242737268,0,33,35,68,27,27,False,False,False
100,4,5,scale_free,0.6,1242737268,1,2,2,4,2,2,True,True,True
100,4,5,er,0.7,1242737268,0,30,52,82,30,30,True,True,False
100,4,5,ring,0.7,1242737268,0,2,4,6,2,2,True,True,True
100,4,5,ring,0.7,1242737268,1,4,9,13,4,4,True,True,True
100,4,5,ring,0.7,1242737268,2,5,7,12,5,5,True,True,True
100,4,5,ring,0.7,1242737268,3,5,5,10,4,4,False,False,True
100,4,5,ring,0.7,1242737268,4,9,9,18,8,8,False,False,True
100,4,5,ring,0.7,1242737268,5,2,6,8,2,2,True,True,True
100,4,5,small_world,0.7,1242737268,0,2,4,6,2,2,True,True,True
100,4,5,small_world,0.7,1242737268,1,13,26,39,13,13,True,True,False
100,4,5,small_world,0.7,1242737268,2,5,7,12,5,5,True,True,True
100,4,5,small_world,0.7,1242737268,3,5,8,13,5,5,True,True,True
100,4,5,scale_free,0.7,1242737268,0,26,32,58,25,25,False,False,False
100,4,5,scale_free,0.7,1242737268,1,2,2,4,2,2,True,True,True
100,4,5,er,0.8,1242737268,0,19,47,66,19,19,True,True,False
100,4,5,ring,0.8,1242737268,0,2,4,6,2,2,True,True,True
100,4,5,ring,0.8,1242737268,1,4,7,11,4,4,True,True,True
100,4,5,ring,0.8,1242737268,2,10,13,23,9,9,False,False,True
100,4,5,small_world,0.8,1242737268,0,2,4,6,2,2,True,True,True
100,4,5,small_world,0.8,1242737268,1,4,8,12,4,4,True,True,True
100,4,5,small_world,0.8,1242737268,2,4,7,11,4,4,True,True,True
100,4,5,small_world,0.8,1242737268,3,3,5,8,3,3,True,True,True
100,4,5,scale_free,0.8,1242737268,0,16,25,41,15,15,False,False,False
100,4,5,scale_free,0.8,1242737268,1,3,4,7,3,3,True,True,True
100,4,5,er,0.9,1242737268,0,7,19,26,7,7,True,True,True
100,4,5,er,0.9,1242737268,1,3,7,10,3,3,True,True,True
100,4,5,ring,0.9,1242737268,0,2,4,6,2,2,True,True,True
100,4,5,ring,0.9,1242737268,1,3,6,9,3,3,True,True,True
100,4,5,ring,0.9,1242737268,2,2,5,7,2,2,True,True,True
100,4,5,small_world,0.9,1242737268,0,2,4,6,2,2,True,True,True
100,4,5,small_world,0.9,1242737268,1,2,4,6,2,2,True,True,True
100,4,5,scale_free,0.9,1242737268,0,7,11,18,7,7,True,True,True
100,4,6,er,0.5,3830755539,0,43,47,90,40,40,False,False,False
100,4,6,ring,0.5,3830755539,0,12,12,24,11,11,False,False,False
100,4,6,er,0.6,3830755539,0,31,45,76,31,31,True,True,False
100,4,6,ring,0.6,3830755539,0,7,12,19,7,7,True,True,True
100,4,6,ring,0.6,3830755539,1,2,4,6,2,2,True,True,True
100,4,6,ring,0.6,3830755539,2,5,5,10,5,5,True,True,True
100,4,6,ring,0.6,3830755539,3,2,2,4,2,2,True,True,True
100,4,6,ring,0.6,3830755539,4,23,26,49,20,20,False,False,False
100,4,6,small_world,0.6,3830755539,0,9,16,25,9,9,True,True,True
100,4,6,small_world,0.6,3830755539,1,17,22,39,16,16,False,False,False
100,4,6,small_world,0.6,3830755539,2,5,5,10,5,5,True,True,True
100,4,6,small_world,0.6,3830755539,3,2,2,4,2,2,True,True,True
100,4,6,scale_free,0.6,3830755539,0,34,37,71,28,28,False,False,False
100,4,6,er,0.7,3830755539,0,26,50,76,26,26,True,True,False
100,4,6,ring,0.7,3830755539,0,4,7,11,4,4,True,True,True
100,4,6,ring,0.7,3830755539,1,2,7,9,2,2,True,True,True
100,4,6,ring,0.7,3830755539,2,2,2,4,2,2,True,True,True
100,4,6,ring,0.7,3830755539,3,5,5,10,4,4,False,False,True
100,4,6,ring,0.7,3830755539,4,9,13,22,8,8,False,False,True
100,4,6,ring,0.7,3830755539,5,6,11,17,6,6,True,True,True
100,4,6,small_world,0.7,3830755539,0,6,12,18,6,6,True,True,True
100,4,6,small_world,0.7,3830755539,1,8,17,25,8,8,True,True,True
100,4,6,small_world,0.7,3830755539,2,6,9,15,5,5,False,False,True
100,4,6,small_world,0.7,3830755539,3,2,7,9,2,2,True,True,True
100,4,6,small_world,0.7,3830755539,4,2,2,4,2,2,True,True,True
100,4,6,small_world,0.7,3830755539,5,6,6,12,5,5,False,False,True
100,4,6,scale_free,0.7,3830755539,0,27,35,62,26,26,False,False,False
100,4,6,er,0.8,3830755539,0,16,44,60,16,16,True,True,False
100,4,6,ring,0.8,3830755539,0,2,7,9,2,2,True,True,True
100,4,6,ring,0.8,3830755539,1,2,2,4,2,2,True,True,True
100,4,6,ring,0.8,3830755539,2,4,5,9,3,3,False,False,True
100,4,6,ring,0.8,3830755539,3,5,13,18,5,5,True,True,True
100,4,6,ring,0.8,3830755539,4,4,8,12,4,4,True,True,True
100,4,6,small_world,0.8,3830755539,0,5,12,17,5,5,True,True,True
100,4,6,small_world,0.8,3830755539,1,4,5,9,3,3,False,False,True
100,4,6,small_world,0.8,3830755539,2,2,7,9,2,2,True,True,True
100,4,6,small_world,0.8,3830755539,3,8,17,25,8,8,True,True,True
100,4,6,scale_free,0.8,3830755539,0,16,28,44,16,16,True,True,False
100,4,6,er,0.9,3830755539,0,2,4,6,2,2,True,True,True
100,4,6,er,0.9,3830755539,1,4,11,15,4,4,True,True,True
100,4,6,ring,0.9,3830755539,0,3,8,11,3,3,True,True,True
100,4,6,ring,0.9,3830755539,1,2,4,6,2,2,True,True,True
100,4,6,small_world,0.9,3830755539,0,3,9,12,3,3,True,True,True
100,4,6,small_world,0.9,3830755539,1,3,8,11,3,3,True,True,True
100,4,6,scale_free,0.9,3830755539,0,2,6,8,2,2,True,True,True
100,4,6,scale_free,0.9,3830755539,1,4,8,12,4,4,True,True,True
100,4,7,er,0.3,1268916448,0,2,2,4,2,2,True,True,True
100,4,7,ring,0.4,1268916448,0,2,2,4,2,2,True,True,True
100,4,7,ring,0.4,1268916448,1,2,2,4,2,2,True,True,True
100,4,7,ring,0.4,1268916448,2,16,17,33,14,14,False,False,False
100,4,7,small_world,0.4,1268916448,0,2,2,4,2,2,True,True,True
100,4,7,ring,0.5,1268916448,0,2,2,4,2,2,True,True,True
100,4,7,ring,0.5,1268916448,1,3,5,8,3,3,True,True,True
100,4,7,ring,0.5,1268916448,2,18,23,41,17,17,False,False,False
100,4,7,small_world,0.5,1268916448,0,2,2,4,2,2,True,True,True
100,4,7,small_world,0.5,1268916448,1,4,7,11,4,4,True,True,True
100,4,7,er,0.6,1268916448,0,35,48,83,35,35,True,True,False
100,4,7,ring,0.6,1268916448,0,3,5,8,3,3,True,True,True
100,4,7,ring,0.6,1268916448,1,11,21,32,11,11,True,True,False
100,4,7,ring,0.6,1268916448,2,2,5,7,2,2,True,True,True
100,4,7,ring,0.6,1268916448,3,9,13,22,9,9,True,True,True
100,4,7,ring,0.6,1268916448,4,3,4,7,3,3,True,True,True
100,4,7,small_world,0.6,1268916448,0,32,46,78,32,32,True,True,False
100,4,7,small_world,0.6,1268916448,1,2,5,7,2,2,True,True,True
100,4,7,small_world,0.6,1268916448,2,2,3,5,2,2,True,True,True
100,4,7,small_world,0.6,1268916448,3,3,4,7,3,3,True,True,True
100,4,7,scale_free,0.6,1268916448,0,37,51,88,34,34,False,False,False
100,4,7,er,0.7,1268916448,0,29,53,82,29,29,True,True,False
